epoch,loss,val_auc
1,0.69482421875,0.5219944642421801
5,0.568359375,0.8167719034649369
10,0.10760498046875,0.5526877055154986
15,0.00881195068359375,0.6272175799153497
20,0.0010271072387695312,0.4832170493913227
25,0.0003757476806640625,0.4684425337084768
30,0.0001125335693359375,0.474824859613144
35,6.121397018432617e-05,0.4874509887266183
40,4.017353057861328e-05,0.4970105870516015
45,3.3020973205566406e-05,0.49530220575120254
50,1.9729137420654297e-05,0.4907243179839449
55,2.2411346435546875e-05,0.4912658964082566
1,0.6953125,0.5432485667545965
5,0.48583984375,0.8284103577236327
10,0.11224365234375,0.8014303258530219
15,0.01076507568359375,0.5881451689708871
20,0.0009908676147460938,0.6317912914560753
25,0.0002446174621582031,0.650148302283219
30,7.909536361694336e-05,0.6684601308002128
35,4.863739013671875e-05,0.6776308667641204
40,3.510713577270508e-05,0.6765871383538334
45,3.081560134887695e-05,0.6716361157169084
50,1.8298625946044922e-05,0.665406679960474
55,1.6570091247558594e-05,0.6592518758927749
