epoch,loss,val_auc
1,0.6962890625,0.5610584816057184
5,0.60400390625,0.5316982142035871
10,0.42919921875,0.5835000897571513
15,0.2161865234375,0.4556025286295641
20,0.06268310546875,0.4592109204039516
25,0.0146331787109375,0.48964661200134707
30,0.00457763671875,0.5214364645474088
35,0.001415252685546875,0.5164021001689808
40,0.0007624626159667969,0.5168753532796966
45,0.0005087852478027344,0.5208537225480349
50,0.0003349781036376953,0.5262943292767057
55,0.0002300739288330078,0.5327673954551726
60,0.00018537044525146484,0.5374720706900619
