epoch,loss,val_macro
1,1.3914527893066406,0.11406844106463879
2,1.6599575281143188,0.10735009671179883
3,1.5744988918304443,0.07708333333333334
4,1.3743168115615845,0.1780570652173913
5,1.3028265237808228,0.37166423351371236
6,1.200568437576294,0.4353479024664465
7,1.036747694015503,0.6193629785944437
8,0.8877947926521301,0.6063468877777525
9,0.8263324499130249,0.6509100897412257
10,0.6937376260757446,0.7551302858543538
11,0.7763321399688721,0.8108646371400212
12,0.7578052282333374,0.7924326042009111
13,0.6959051489830017,0.8354959354478502
14,0.6543614268302917,0.7792418992274182
15,0.7224646806716919,0.7956030453066634
16,0.7287784218788147,0.9092112183812588
17,0.5708866715431213,0.8843616346392769
18,0.5505731701850891,0.9111859203170356
19,0.536122739315033,0.8638273293584868
20,0.5387887358665466,0.8756693687771124
21,0.5117389559745789,0.9224011524466246
22,0.47349631786346436,0.9112115002324185
23,0.4838496148586273,0.9117257471241564
24,0.44436705112457275,0.9303567982553816
25,0.44017812609672546,0.9098857266321886
26,0.42687758803367615,0.9111888806044237
27,0.44782018661499023,0.9108408682034298
28,0.4268495440483093,0.9255254469929919
29,0.4104039669036865,0.9184696436129944
30,0.4166944921016693,0.9212655968816561
31,0.42729896306991577,0.9266812802929606
32,0.4040733575820923,0.9221509419558489
33,0.39196574687957764,0.9175427656876807
34,0.40278396010398865,0.9201904170624504
35,0.391338974237442,0.917573512333701
36,0.3970412611961365,0.9241986653842498
37,0.3943699598312378,0.9250523412898695
38,0.3921966552734375,0.9148791388854276
39,0.39368417859077454,0.9095254559276484
40,0.3850117325782776,0.9173106208455408
41,0.3825644552707672,0.9168916168844687
42,0.3933798670768738,0.9169267019797652
43,0.3835125267505646,0.9185538381719918
44,0.3899092376232147,0.9138218869608472
45,0.3756980001926422,0.919236847306178
46,0.3772856593132019,0.9142808381880156
47,0.37733030319213867,0.9093601895096712
48,0.38014647364616394,0.907110676517456
49,0.37811902165412903,0.9018330868432604
50,0.37479472160339355,0.9069822937137058
51,0.38615044951438904,0.9121807011190125
52,0.3800846040248871,0.9013040784051503
53,0.3817431926727295,0.8986999471453738
54,0.38604623079299927,0.9065099766262859
55,0.39915117621421814,0.9146356514600046
56,0.3790091872215271,0.9080614492892884
57,0.3833327293395996,0.9031038108231878
58,0.39714285731315613,0.9001948617609465
59,0.3776225447654724,0.8994005173969686
60,0.3778984844684601,0.9029871293233491
61,0.37883323431015015,0.8984171483489114
62,0.3771170377731323,0.9009183818064004
63,0.38024622201919556,0.9049616472886972
64,0.3806716799736023,0.9052708612452351
65,0.37405261397361755,0.9081228114664976
66,0.37278029322624207,0.9007172211738754
67,0.373585045337677,0.9023810739079814
68,0.37442898750305176,0.8998188593334837
69,0.3762843608856201,0.8978951964850764
70,0.38533923029899597,0.8993521689513768
71,0.36967408657073975,0.8992387690625576
72,0.376028448343277,0.903928638758496
73,0.37199607491493225,0.8991185790154862
74,0.37158095836639404,0.902554991539763
75,0.3714038133621216,0.9001738084486741
76,0.3662053048610687,0.9008930417391173
77,0.3811315596103668,0.9008930417391173
78,0.37312859296798706,0.8929390554355867
79,0.3699066936969757,0.9004968010517266
80,0.3705100417137146,0.9055282992868245
81,0.38091421127319336,0.9078079881192332
82,0.37011128664016724,0.8966931118641184
83,0.3671971261501312,0.8997069813918438
84,0.3738805651664734,0.8974450729725248
85,0.3733752965927124,0.9042550794835331
86,0.3704994022846222,0.9001548442840284
87,0.3684983253479004,0.9035123760503693
88,0.37695860862731934,0.9013446000416123
89,0.37215301394462585,0.9008973346872082
90,0.36886537075042725,0.8925619906204572
91,0.36488765478134155,0.8926496674684715
92,0.3702232837677002,0.8897251392630193
93,0.37119534611701965,0.8874229210213281
94,0.3665677309036255,0.8928551825287436
95,0.3645468056201935,0.8997182982688273
96,0.3687029778957367,0.8982328916621076
97,0.36683782935142517,0.9015939519207493
98,0.37545454502105713,0.8986904231814256
99,0.3706699311733246,0.89352301117007
100,0.3686191439628601,0.888085429963527
101,0.36607879400253296,0.8832280752871038
102,0.3674040138721466,0.8856083478704687
103,0.3642781674861908,0.8878516057530701
104,0.36834874749183655,0.8876956343636974
105,0.36372697353363037,0.8899282760858024
106,0.3689088523387909,0.8850174623831246
107,0.36268529295921326,0.8862260120313066
108,0.36552906036376953,0.8920124845896638
109,0.3659660518169403,0.8920124845896638
110,0.3670499622821808,0.8988193649782836
111,0.3635367155075073,0.8983356434218632
112,0.3635140359401703,0.8875456027688722
113,0.36473074555397034,0.8876956343636974
114,0.3639526963233948,0.883374117755411
115,0.36295953392982483,0.8890376073411632
116,0.36284375190734863,0.8890376073411632
117,0.36413347721099854,0.8860404372468181
118,0.36350172758102417,0.8890215860629186
119,0.362762987613678,0.8956048358444977
120,0.3629249930381775,0.8903822232719257
121,0.36272895336151123,0.8903641456582633
122,0.3634946644306183,0.8860404372468181
123,0.3625530004501343,0.8939592123769339
124,0.361236572265625,0.8968310877964322
