epoch,loss,val_auc
1,0.6865234375,0.43449421622720286
5,0.5947265625,0.6105457264469075
10,0.34521484375,0.41845630755399155
15,0.1541748046875,0.41394130030665793
20,0.046356201171875,0.5051023721108954
25,0.01313018798828125,0.5640785412163354
30,0.0044708251953125,0.595484529872812
35,0.0022449493408203125,0.6029118525430945
40,0.0012826919555664062,0.5971531405359614
45,0.0006961822509765625,0.5975983894154806
50,0.0009555816650390625,0.6224208260328378
55,0.000370025634765625,0.6285248582801344
60,0.00028133392333984375,0.6284340685507261
65,0.0002493858337402344,0.6374377997777583
70,0.00023674964904785156,0.6460812502503557
75,0.00024068355560302734,0.6493510988203982
80,0.00022101402282714844,0.6540812027754987
85,0.00021767616271972656,0.6573643146336795
90,0.00021767616271972656,0.6564768196593382
95,0.0002040863037109375,0.6573518821555365
100,0.00021779537200927734,0.6595236847610161
105,0.00019979476928710938,0.6578492821653282
110,0.00019216537475585938,0.6613524043789621
115,0.0002276897430419922,0.6621798851998617
120,0.00020062923431396484,0.6615466596245628
125,0.0002181529998779297,0.6604351426693629
130,0.00017905235290527344,0.6598679190138286
135,0.0001798868179321289,0.6577010715965349
140,0.00020492076873779297,0.6600126164432134
145,0.00017964839935302734,0.6558826955630295
150,0.0002071857452392578,0.6530243353149141
155,0.00023496150970458984,0.6558663938840517
160,0.00019466876983642578,0.6491541019018132
165,0.00021374225616455078,0.6472022562425728
