combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
56,0,0.6553,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,1,0.5166,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,2,0.4951,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,3,0.6524,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,4,0.5297,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
57,0,0.6404,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,1,0.5865,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,2,0.6112,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,3,0.5147,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,4,0.6352,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
58,0,0.6267,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,1,0.6292,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,2,0.5632,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,3,0.6193,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
58,4,0.6126,32,128,3,0.5,0.5,0.001,0.0001,1000,32,0.1,0
59,0,0.5614,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,1,0.6431,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,2,0.5978,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,3,0.6616,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
59,4,0.6509,128,128,4,0.1,0.5,0.005,0.0001,300,32,0.1,10
60,0,0.5692,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,1,0.5335,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,2,0.5989,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,3,0.5334,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
60,4,0.6456,32,64,2,0.5,0.1,0.001,0.0001,700,128,0.1,0
61,0,0.6131,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,1,0.6036,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,2,0.7102,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,3,0.678,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
61,4,0.5777,128,64,5,0.1,0.1,0.001,0.0001,700,64,0.1,0
62,0,0.5666,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,1,0.629,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,2,0.5661,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,3,0.5988,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
62,4,0.4889,64,32,4,0.5,0.5,0.001,0.0001,200,128,0.0,10
63,0,0.5574,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
63,1,0.7325,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
63,2,0.6693,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
63,3,0.5559,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
63,4,0.5873,64,64,5,0.1,0.1,0.005,0.0001,200,128,0.0,10
64,0,0.6399,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,1,0.5888,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,2,0.6095,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
64,3,0.4778,32,64,5,0.1,0.1,0.001,0.0001,1000,32,0.0,10
