epoch,loss,val_auc
1,0.70556640625,0.5443844217191536
5,0.56689453125,0.7545171821892139
10,0.306640625,0.6020559224142151
15,0.110107421875,0.42843983674583597
20,0.0308837890625,0.44307152828982216
25,0.0070343017578125,0.4851187628052299
30,0.0022430419921875,0.5089402395403247
35,0.0011415481567382812,0.5327238610114221
40,0.0005145072937011719,0.5383860863063226
45,0.00044345855712890625,0.541062006613841
50,0.00026726722717285156,0.5402429881861786
55,0.0002453327178955078,0.5378723786831958
