epoch,loss,val_auc
1,0.69482421875,0.5146608585513774
2,0.69482421875,0.5247557475746959
3,0.69287109375,0.5155760783552623
4,0.6904296875,0.5225095126053416
5,0.6884765625,0.5317175038826341
6,0.68408203125,0.5649382242839563
7,0.67724609375,0.6268710689976382
8,0.66748046875,0.6984001481336817
9,0.65380859375,0.7448633957053388
10,0.63671875,0.7655916169950175
11,0.61767578125,0.7795927215147559
12,0.59814453125,0.7911354389979744
13,0.57421875,0.8024954204569537
14,0.5478515625,0.8106178949215187
15,0.5224609375,0.8156045219670175
16,0.5,0.8189163794280565
17,0.476318359375,0.8210201532308418
18,0.451171875,0.8231872971316119
19,0.42724609375,0.8248118244388972
20,0.40234375,0.8250779464360599
21,0.380615234375,0.8240549083260773
22,0.362548828125,0.8235182883914813
23,0.33984375,0.8251961778592819
24,0.320068359375,0.8259085647280577
25,0.299560546875,0.8264539365431937
26,0.279296875,0.8264470890070303
27,0.26123046875,0.8263752911722294
28,0.244140625,0.826295592334163
29,0.2274169921875,0.8248215487506083
30,0.210205078125,0.8228454065390324
31,0.19384765625,0.8216571766838557
32,0.17626953125,0.8202902626009859
33,0.1649169921875,0.8202123465534
34,0.1480712890625,0.8190810444396993
35,0.1353759765625,0.8183697515559912
36,0.124267578125,0.8182717791155009
37,0.11431884765625,0.8180319127599581
38,0.10540771484375,0.8187765114112773
39,0.0936279296875,0.8190796263109081
40,0.08489990234375,0.8189626509446155
41,0.07598876953125,0.8186796329558544
42,0.07000732421875,0.8182372172909607
43,0.0638427734375,0.8188937298853625
44,0.05645751953125,0.8194922612711864
45,0.05084228515625,0.8193604563295341
46,0.045806884765625,0.8195803068101383
47,0.040740966796875,0.820131796838059
48,0.0372314453125,0.821005404691413
49,0.033294677734375,0.8207299635621936
50,0.031097412109375,0.8196277128297301
51,0.02777099609375,0.8182751826245999
52,0.0259246826171875,0.8185994884201679
53,0.0240478515625,0.8188658130071582
54,0.020172119140625,0.8184683317659633
55,0.01873779296875,0.8175758020227377
56,0.01715087890625,0.8164355049207044
57,0.01548004150390625,0.8159828787285139
58,0.01467132568359375,0.8172433926340769
59,0.0140533447265625,0.8184619299274202
60,0.01280975341796875,0.8187199888494561
61,0.0114288330078125,0.8178678149998319
62,0.01052093505859375,0.8167190091250511
63,0.00971221923828125,0.8166418224008435
64,0.008819580078125,0.8178695977903122
65,0.0085296630859375,0.818851793791108
66,0.0079498291015625,0.8187985937024547
67,0.00811004638671875,0.8179188271183501
68,0.00691986083984375,0.8163786176971938
69,0.0069122314453125,0.815798359913794
70,0.006168365478515625,0.8167850534087562
71,0.006038665771484375,0.8181773722559714
72,0.005535125732421875,0.818733035634335
73,0.00531768798828125,0.8184161446264466
74,0.00499725341796875,0.8175458997642259
75,0.004810333251953125,0.8165182020882148
76,0.00482177734375,0.8158640800537755
77,0.004383087158203125,0.8156805336702269
78,0.00426483154296875,0.8163973369972379
79,0.004093170166015625,0.8173284398435843
80,0.0038051605224609375,0.8179070769083658
81,0.00359344482421875,0.8178864937819105
82,0.003582000732421875,0.817658377636352
83,0.0035114288330078125,0.8168837146546593
84,0.0033206939697265625,0.8162882626342107
85,0.0033054351806640625,0.8161459635395036
86,0.0031757354736328125,0.8163658545380729
87,0.002994537353515625,0.816951906390534
88,0.0029582977294921875,0.817018801551514
89,0.0030059814453125,0.8169480571838149
90,0.002780914306640625,0.8165231047620358
91,0.0027313232421875,0.8162307676412183
92,0.0026569366455078125,0.8160432099790886
93,0.0026264190673828125,0.8154436656441282
94,0.002475738525390625,0.8151693995359072
95,0.0024013519287109375,0.8151091898392289
96,0.0025348663330078125,0.8153637642162347
97,0.002300262451171875,0.8155634772680033
98,0.00222015380859375,0.8154922466847188
99,0.0022144317626953125,0.815254811407104
100,0.0021991729736328125,0.8147654354202382
101,0.002170562744140625,0.8144103359709178
102,0.002086639404296875,0.8146136956395782
103,0.002044677734375,0.8149158786260033
104,0.00213623046875,0.8151633218410878
105,0.0019521713256835938,0.8153377516824073
106,0.00196075439453125,0.8152901835909533
107,0.00196075439453125,0.8150783556675112
108,0.0019407272338867188,0.814887516050179
109,0.0019140243530273438,0.8148028740203263
110,0.0018606185913085938,0.8149152708565215
111,0.0017957687377929688,0.8153754333902881
112,0.0017299652099609375,0.8157638791251848
113,0.0018262863159179688,0.8155812646548417
114,0.0017633438110351562,0.8149630010198371
115,0.0018625259399414062,0.8147211087660213
116,0.0016803741455078125,0.8147519834557042
117,0.00164031982421875,0.8151804204225133
118,0.001617431640625,0.8155546848694978
119,0.0016202926635742188,0.8156962951587918
120,0.0015554428100585938,0.8155583314863895
121,0.0015325546264648438,0.8152784738989345
122,0.0014848709106445312,0.8151267341182743
123,0.001491546630859375,0.815085851491122
124,0.0015439987182617188,0.8154385198625144
125,0.00157928466796875,0.8153720298811893
