epoch,loss,train_acc
1,1.3890340328216553,0.29623106727721027
2,1.3723297119140625,0.29482212046495243
3,1.3548630475997925,0.2969355406833392
4,1.348743200302124,0.541387812610074
5,1.3315646648406982,0.5671010919337796
6,1.3134430646896362,0.5857696371961958
7,1.2880860567092896,0.6657273687918281
8,1.2294291257858276,0.7354702359985911
9,1.1881060600280762,0.7678760126805213
10,1.109794020652771,0.7816132441000352
11,1.0939592123031616,0.7823177175061642
12,0.9720059633255005,0.7886579781613244
13,0.9164144992828369,0.7957027122226136
14,0.8295018076896667,0.7981683691440649
15,0.7484784126281738,0.7995773159563226
16,0.6694185733795166,0.8023952095808383
17,0.6017836928367615,0.813666784078901
18,0.5230966806411743,0.8605142655864741
19,0.4571421444416046,0.9038393800634026
20,0.4255228042602539,0.9454033110250089
21,0.32755154371261597,0.9735822472701655
22,0.2921297252178192,0.9809792180345192
23,0.25720643997192383,0.9820359281437125
24,0.2154339849948883,0.9834448749559704
25,0.18495239317417145,0.986967241986615
26,0.1501818299293518,0.9883761887988728
27,0.1266723871231079,0.9862627685804861
28,0.10717163234949112,0.986967241986615
29,0.10170869529247284,0.9908418457203241
30,0.08935697376728058,0.9929552659387109
31,0.06482088565826416,0.995420922860162
32,0.05998018756508827,0.9961253962662909
33,0.05080241709947586,0.9975343430785488
34,0.04581547901034355,0.9968298696724198
35,0.03992974013090134,0.9964776329693554
36,0.03568665683269501,0.9964776329693554
37,0.0359569787979126,0.9978865797816132
38,0.031167158856987953,0.9978865797816132
39,0.028074776753783226,0.9975343430785488
40,0.02903561107814312,0.9978865797816132
41,0.02391492947936058,0.9978865797816132
42,0.021938573569059372,0.9985910531877422
43,0.02113640122115612,0.9982388164846777
44,0.02170226350426674,0.9985910531877422
45,0.015821335837244987,0.9985910531877422
46,0.01890495792031288,0.9982388164846777
47,0.012320298701524734,0.9978865797816132
48,0.018311547115445137,0.9982388164846777
49,0.012930521741509438,0.9978865797816132
50,0.016858244314789772,0.9985910531877422
51,0.015904085710644722,0.9989432898908066
52,0.013224693015217781,0.9989432898908066
53,0.011758970096707344,0.9989432898908066
54,0.012187764048576355,0.9985910531877422
55,0.010686453431844711,0.9985910531877422
56,0.013424662873148918,0.9989432898908066
57,0.01171661913394928,0.9989432898908066
58,0.010395718738436699,0.9989432898908066
59,0.015399415977299213,0.9992955265938711
60,0.012917639687657356,0.9992955265938711
61,0.012663590721786022,0.9992955265938711
62,0.01211767178028822,0.9992955265938711
63,0.012293285690248013,0.9992955265938711
64,0.009713992476463318,0.9992955265938711
65,0.008448909036815166,0.9992955265938711
66,0.007722492329776287,0.9989432898908066
67,0.00841351505368948,0.9989432898908066
68,0.009032700210809708,0.9989432898908066
69,0.009864876978099346,0.9989432898908066
70,0.010515209287405014,0.9989432898908066
71,0.009226786904036999,0.9989432898908066
72,0.006344709545373917,0.9992955265938711
73,0.007253390271216631,0.9992955265938711
74,0.008440433070063591,0.9992955265938711
75,0.005466213915497065,0.9989432898908066
76,0.007923930883407593,0.9989432898908066
77,0.0068166013807058334,0.9989432898908066
78,0.010270162485539913,0.9989432898908066
79,0.008176833391189575,0.9989432898908066
80,0.00892307236790657,0.9992955265938711
81,0.006298340857028961,0.9992955265938711
82,0.008056475780904293,0.9989432898908066
83,0.006123082712292671,0.9989432898908066
84,0.011962995864450932,0.9989432898908066
85,0.00763039942830801,0.9989432898908066
86,0.006973607931286097,0.9989432898908066
87,0.006984588224440813,0.9992955265938711
88,0.009702708572149277,0.9992955265938711
89,0.00776496808975935,0.9992955265938711
90,0.008104863576591015,0.9992955265938711
91,0.007671666797250509,0.9989432898908066
92,0.00770736625418067,0.9989432898908066
93,0.005691078025847673,0.9989432898908066
94,0.00837839674204588,0.9992955265938711
95,0.00788561999797821,0.9992955265938711
96,0.0064689889550209045,0.9992955265938711
97,0.006139755714684725,0.9992955265938711
98,0.006735770497471094,0.9992955265938711
99,0.005923554301261902,0.9992955265938711
100,0.007580671925097704,0.9992955265938711
101,0.0055358330719172955,0.9989432898908066
102,0.014482571743428707,0.9992955265938711
103,0.007655540481209755,0.9992955265938711
104,0.013749954290688038,0.9992955265938711
105,0.008585665374994278,0.9992955265938711
106,0.010586148127913475,0.9992955265938711
107,0.008512240834534168,0.9992955265938711
108,0.009092233143746853,0.9989432898908066
109,0.007604539394378662,0.9989432898908066
110,0.007147099822759628,0.9992955265938711
111,0.007495059631764889,0.9992955265938711
112,0.008548342622816563,0.9992955265938711
113,0.006199055816978216,0.9992955265938711
114,0.011410302482545376,0.9992955265938711
115,0.005728406831622124,0.9989432898908066
116,0.007145388051867485,0.9989432898908066
117,0.0071795303374528885,0.9989432898908066
118,0.006738991476595402,0.9989432898908066
119,0.006079480051994324,0.9989432898908066
120,0.006046002730727196,0.9989432898908066
121,0.006809307262301445,0.9992955265938711
122,0.006892723497003317,0.9992955265938711
123,0.006998179014772177,0.9992955265938711
124,0.006352338939905167,0.9992955265938711
125,0.005885107908397913,0.9992955265938711
126,0.006614298559725285,0.9992955265938711
127,0.008937259204685688,0.9992955265938711
128,0.006129355635493994,0.9992955265938711
129,0.007810116279870272,0.9992955265938711
130,0.006225334480404854,0.9992955265938711
131,0.004749738611280918,0.9992955265938711
132,0.008110045455396175,0.9992955265938711
133,0.00681576831266284,0.9992955265938711
134,0.006343455985188484,0.9992955265938711
135,0.006373261567205191,0.9992955265938711
136,0.00615572277456522,0.9992955265938711
137,0.00798420887440443,0.9992955265938711
138,0.006972695700824261,0.9992955265938711
139,0.00533297611400485,0.9992955265938711
140,0.0061898487620055676,0.9992955265938711
141,0.0055769565515220165,0.9992955265938711
142,0.006451399531215429,0.9992955265938711
143,0.006404251791536808,0.9992955265938711
144,0.005105944350361824,0.9992955265938711
145,0.005181736778467894,0.9992955265938711
146,0.005255567841231823,0.9992955265938711
147,0.00590092595666647,0.9992955265938711
148,0.007092746440321207,0.9992955265938711
149,0.006477496586740017,0.9992955265938711
150,0.00709156459197402,0.9992955265938711
151,0.006331069394946098,0.9992955265938711
152,0.006672304589301348,0.9992955265938711
153,0.005262293387204409,0.9992955265938711
154,0.006389722693711519,0.9992955265938711
155,0.006269471254199743,0.9992955265938711
156,0.006426675245165825,0.9992955265938711
157,0.0051934318616986275,0.9992955265938711
158,0.005663788877427578,0.9989432898908066
159,0.006665304768830538,0.9989432898908066
160,0.006585533265024424,0.9989432898908066
161,0.00684148957952857,0.9989432898908066
162,0.005962123163044453,0.9992955265938711
163,0.005373871885240078,0.9992955265938711
164,0.004759858828037977,0.9992955265938711
165,0.006754246540367603,0.9992955265938711
166,0.0051293750293552876,0.9992955265938711
167,0.006412442773580551,0.9992955265938711
168,0.005834683775901794,0.9992955265938711
169,0.005999166518449783,0.9992955265938711
170,0.005555312614887953,0.9992955265938711
171,0.0046999696642160416,0.9992955265938711
172,0.004969279281795025,0.9992955265938711
173,0.005816156975924969,0.9992955265938711
174,0.006046904716640711,0.9992955265938711
175,0.005119148176163435,0.9992955265938711
176,0.004721417557448149,0.9992955265938711
177,0.005749046336859465,0.9992955265938711
178,0.004624156281352043,0.9992955265938711
179,0.0054549057967960835,0.9992955265938711
