combo_id,fold,val_macro,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
0,0,0.572,128,128,3,0.5,0.5,0.001,0.0001,1000,64,0.0,10
0,1,0.6181,128,128,3,0.5,0.5,0.001,0.0001,1000,64,0.0,10
0,2,0.6266,128,128,3,0.5,0.5,0.001,0.0001,1000,64,0.0,10
0,3,0.6287,128,128,3,0.5,0.5,0.001,0.0001,1000,64,0.0,10
0,4,0.5733,128,128,3,0.5,0.5,0.001,0.0001,1000,64,0.0,10
1,0,0.6115,32,128,4,0.5,0.1,0.001,0.0001,1000,128,0.1,0
1,1,0.6512,32,128,4,0.5,0.1,0.001,0.0001,1000,128,0.1,0
1,2,0.6603,32,128,4,0.5,0.1,0.001,0.0001,1000,128,0.1,0
1,3,0.636,32,128,4,0.5,0.1,0.001,0.0001,1000,128,0.1,0
1,4,0.6321,32,128,4,0.5,0.1,0.001,0.0001,1000,128,0.1,0
2,0,0.6265,128,64,3,0.5,0.1,0.001,0.0001,300,32,0.0,0
2,1,0.6119,128,64,3,0.5,0.1,0.001,0.0001,300,32,0.0,0
2,2,0.6268,128,64,3,0.5,0.1,0.001,0.0001,300,32,0.0,0
2,3,0.5949,128,64,3,0.5,0.1,0.001,0.0001,300,32,0.0,0
2,4,0.5877,128,64,3,0.5,0.1,0.001,0.0001,300,32,0.0,0
3,0,0.5948,128,32,6,0.1,0.1,0.001,0.0001,600,64,0.1,0
3,1,0.6074,128,32,6,0.1,0.1,0.001,0.0001,600,64,0.1,0
3,2,0.6206,128,32,6,0.1,0.1,0.001,0.0001,600,64,0.1,0
3,3,0.602,128,32,6,0.1,0.1,0.001,0.0001,600,64,0.1,0
3,4,0.682,128,32,6,0.1,0.1,0.001,0.0001,600,64,0.1,0
4,0,0.6134,64,128,6,0.5,0.1,0.001,0.0001,400,128,0.0,0
4,1,0.6178,64,128,6,0.5,0.1,0.001,0.0001,400,128,0.0,0
4,2,0.6543,64,128,6,0.5,0.1,0.001,0.0001,400,128,0.0,0
4,3,0.5523,64,128,6,0.5,0.1,0.001,0.0001,400,128,0.0,0
4,4,0.6349,64,128,6,0.5,0.1,0.001,0.0001,400,128,0.0,0
5,0,0.6229,32,128,5,0.1,0.1,0.005,0.0001,500,128,0.0,0
5,1,0.6219,32,128,5,0.1,0.1,0.005,0.0001,500,128,0.0,0
5,2,0.6279,32,128,5,0.1,0.1,0.005,0.0001,500,128,0.0,0
5,3,0.6185,32,128,5,0.1,0.1,0.005,0.0001,500,128,0.0,0
5,4,0.6421,32,128,5,0.1,0.1,0.005,0.0001,500,128,0.0,0
6,0,0.6259,64,128,5,0.1,0.5,0.005,0.0001,400,32,0.0,10
6,1,0.6427,64,128,5,0.1,0.5,0.005,0.0001,400,32,0.0,10
6,2,0.6312,64,128,5,0.1,0.5,0.005,0.0001,400,32,0.0,10
6,3,0.62,64,128,5,0.1,0.5,0.005,0.0001,400,32,0.0,10
6,4,0.6174,64,128,5,0.1,0.5,0.005,0.0001,400,32,0.0,10
7,0,0.6216,64,32,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
7,1,0.5753,64,32,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
7,2,0.5988,64,32,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
7,3,0.6014,64,32,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
7,4,0.6506,64,32,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
