epoch,loss,train_acc
1,1.0960443019866943,0.3847745138601572
2,1.0813359022140503,0.39015308233347124
3,1.061629295349121,0.5242035581299131
4,1.0244990587234497,0.6280513032685147
5,0.9622364640235901,0.6491518411253621
6,0.8764421939849854,0.6623913942904427
7,0.7834190726280212,0.6851468762929251
8,0.6877468228340149,0.7248655357881671
9,0.6080310940742493,0.7923045097227969
10,0.5234702825546265,0.8556061232933388
11,0.44622936844825745,0.8829127016963177
12,0.3822023570537567,0.9060819197352089
13,0.3200218379497528,0.9280099296648738
14,0.25734201073646545,0.9371121224658667
15,0.2180825024843216,0.9569714522134878
16,0.18003059923648834,0.9536615639222176
17,0.15650610625743866,0.9718659495242036
18,0.12744972109794617,0.9780719900703351
19,0.09738176316022873,0.9813818783616053
20,0.0868271142244339,0.985519238725693
21,0.07231473177671432,0.9875879189077369
22,0.06625768542289734,0.9937939594538684
23,0.05148244649171829,0.9929664873810509
24,0.04658029228448868,0.9942076954902772
25,0.04328741505742073,0.9962763756723211
26,0.03437378257513046,0.9966901117087298
27,0.031231915578246117,0.9971038477451386
28,0.029392553493380547,0.9979313198179561
29,0.022783290594816208,0.9979313198179561
30,0.021171733736991882,0.998345055854365
31,0.01799114979803562,0.998345055854365
32,0.017004523426294327,0.998345055854365
33,0.013981948606669903,0.9987587918907737
34,0.014185607433319092,0.9987587918907737
35,0.014718458987772465,0.9991725279271825
36,0.012608903460204601,0.9995862639635912
37,0.012082372792065144,0.9987587918907737
38,0.014147317036986351,0.9995862639635912
39,0.01048382930457592,0.9995862639635912
40,0.01232787873595953,0.9995862639635912
41,0.008848450146615505,0.9995862639635912
42,0.007409382611513138,0.9995862639635912
43,0.008565409108996391,0.9995862639635912
44,0.0068410770036280155,0.9995862639635912
45,0.009131452068686485,0.9995862639635912
46,0.00677694845944643,0.9995862639635912
47,0.007623490411788225,0.9995862639635912
48,0.00523748155683279,0.9995862639635912
49,0.005665912758558989,0.9995862639635912
50,0.008118911646306515,0.9995862639635912
51,0.006799339782446623,0.9995862639635912
52,0.00528973713517189,0.9995862639635912
53,0.007590968161821365,0.9995862639635912
54,0.005663267802447081,0.9995862639635912
55,0.00901991967111826,0.9995862639635912
56,0.0048377858474850655,0.9995862639635912
57,0.0050346688367426395,0.9995862639635912
58,0.006052810233086348,0.9995862639635912
59,0.005171335767954588,0.9995862639635912
60,0.006341285537928343,0.9995862639635912
61,0.004623735789209604,0.9995862639635912
62,0.005315188318490982,0.9995862639635912
63,0.005181450862437487,0.9995862639635912
64,0.006843356881290674,0.9995862639635912
65,0.006505737546831369,0.9995862639635912
66,0.0030353025067597628,0.9995862639635912
67,0.004585369490087032,0.9995862639635912
68,0.006768125109374523,0.9995862639635912
69,0.0035888662096112967,0.9995862639635912
70,0.0038933681789785624,0.9995862639635912
71,0.0049099065363407135,0.9995862639635912
72,0.004235780797898769,0.9995862639635912
73,0.004468154162168503,0.9995862639635912
74,0.004275006242096424,0.9995862639635912
75,0.004234339576214552,0.9995862639635912
76,0.004633137956261635,0.9995862639635912
77,0.005504441447556019,0.9995862639635912
78,0.004454412497580051,0.9995862639635912
79,0.003864543978124857,0.9995862639635912
80,0.0052624414674937725,0.9995862639635912
81,0.003612336004152894,0.9995862639635912
82,0.003652050159871578,0.9995862639635912
83,0.0036676826421171427,0.9995862639635912
84,0.004951790440827608,0.9995862639635912
85,0.0066926260478794575,0.9995862639635912
86,0.003748201997950673,0.9995862639635912
87,0.004657058976590633,0.9995862639635912
88,0.0033444813452661037,0.9995862639635912
89,0.0034587052650749683,0.9995862639635912
90,0.003721982939168811,0.9995862639635912
91,0.0036618951708078384,0.9995862639635912
92,0.0037217161152511835,0.9995862639635912
93,0.005702723283320665,0.9995862639635912
94,0.004781109746545553,0.9995862639635912
95,0.004633468110114336,0.9995862639635912
96,0.0036110931541770697,0.9995862639635912
97,0.0038123484700918198,0.9995862639635912
98,0.003968375269323587,0.9995862639635912
99,0.0036351049784570932,0.9995862639635912
100,0.0036607354413717985,0.9995862639635912
