combo_id,fold,val_recall@10,val_ndcg@10,val_recall@20,val_ndcg@20,val_recall@50,val_ndcg@50,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup,hp_K_rec,hp_neg_ratio,hp_bpr_reg
35,0,0.3494,0.2455,0.4785,0.2878,0.6549,0.335,128,128,2,0.5,0.5,0.001,0.0001,1000,128,0.0,10,50,10,0.0001
35,1,0.3378,0.2422,0.4618,0.2836,0.642,0.3321,128,128,2,0.5,0.5,0.001,0.0001,1000,128,0.0,10,50,10,0.0001
35,2,0.327,0.2322,0.4442,0.2716,0.6239,0.3195,128,128,2,0.5,0.5,0.001,0.0001,1000,128,0.0,10,50,10,0.0001
35,3,0.3398,0.2415,0.4535,0.2803,0.6331,0.3282,128,128,2,0.5,0.5,0.001,0.0001,1000,128,0.0,10,50,10,0.0001
35,4,0.324,0.2314,0.4441,0.2718,0.6322,0.3217,128,128,2,0.5,0.5,0.001,0.0001,1000,128,0.0,10,50,10,0.0001
36,0,0.3646,0.2582,0.505,0.3048,0.6938,0.3551,128,32,3,0.5,0.5,0.005,0.0001,700,32,0.1,10,50,10,0.0001
36,1,0.3632,0.2597,0.4987,0.3052,0.6889,0.356,128,32,3,0.5,0.5,0.005,0.0001,700,32,0.1,10,50,10,0.0001
36,2,0.3495,0.2485,0.4821,0.293,0.6822,0.3462,128,32,3,0.5,0.5,0.005,0.0001,700,32,0.1,10,50,10,0.0001
36,3,0.3532,0.2538,0.4834,0.2976,0.6694,0.3476,128,32,3,0.5,0.5,0.005,0.0001,700,32,0.1,10,50,10,0.0001
36,4,0.349,0.2506,0.484,0.2956,0.6727,0.3464,128,32,3,0.5,0.5,0.005,0.0001,700,32,0.1,10,50,10,0.0001
37,0,0.3259,0.2289,0.4429,0.2676,0.6206,0.3146,128,128,2,0.5,0.5,0.005,0.0001,300,64,0.1,10,10,5,0.001
37,1,0.3175,0.2273,0.4361,0.267,0.6144,0.3147,128,128,2,0.5,0.5,0.005,0.0001,300,64,0.1,10,10,5,0.001
37,2,0.3211,0.2311,0.4432,0.2717,0.6264,0.3205,128,128,2,0.5,0.5,0.005,0.0001,300,64,0.1,10,10,5,0.001
37,3,0.3212,0.2281,0.4292,0.2646,0.6047,0.3115,128,128,2,0.5,0.5,0.005,0.0001,300,64,0.1,10,10,5,0.001
37,4,0.3138,0.2248,0.4247,0.2622,0.6004,0.3088,128,128,2,0.5,0.5,0.005,0.0001,300,64,0.1,10,10,5,0.001
38,0,0.2843,0.2046,0.3839,0.2378,0.5512,0.2821,64,32,5,0.5,0.5,0.005,0.0001,300,128,0.1,0,20,10,0.001
38,1,0.281,0.2031,0.3782,0.2357,0.5385,0.2787,64,32,5,0.5,0.5,0.005,0.0001,300,128,0.1,0,20,10,0.001
38,2,0.2817,0.2061,0.3831,0.2403,0.5538,0.2854,64,32,5,0.5,0.5,0.005,0.0001,300,128,0.1,0,20,10,0.001
38,3,0.2777,0.1991,0.3813,0.2336,0.5354,0.2748,64,32,5,0.5,0.5,0.005,0.0001,300,128,0.1,0,20,10,0.001
38,4,0.266,0.1911,0.3636,0.2238,0.5331,0.2686,64,32,5,0.5,0.5,0.005,0.0001,300,128,0.1,0,20,10,0.001
39,0,0.1859,0.1324,0.263,0.1576,0.3866,0.1896,64,32,3,0.1,0.5,0.001,0.0001,200,32,0.1,0,20,5,0.001
39,1,0.1919,0.1379,0.2773,0.1659,0.4043,0.1992,64,32,3,0.1,0.5,0.001,0.0001,200,32,0.1,0,20,5,0.001
39,2,0.1831,0.133,0.27,0.1614,0.3959,0.1945,64,32,3,0.1,0.5,0.001,0.0001,200,32,0.1,0,20,5,0.001
39,3,0.1868,0.1377,0.2692,0.1645,0.4015,0.1995,64,32,3,0.1,0.5,0.001,0.0001,200,32,0.1,0,20,5,0.001
39,4,0.1969,0.1336,0.2684,0.1569,0.4045,0.1931,64,32,3,0.1,0.5,0.001,0.0001,200,32,0.1,0,20,5,0.001
40,0,0.3375,0.2362,0.4652,0.2784,0.6539,0.3284,64,32,1,0.1,0.1,0.005,0.0001,400,64,0.0,10,10,5,0.0001
40,1,0.3362,0.2387,0.4722,0.2839,0.6575,0.3332,64,32,1,0.1,0.1,0.005,0.0001,400,64,0.0,10,10,5,0.0001
40,2,0.3252,0.2312,0.4438,0.2713,0.6312,0.3211,64,32,1,0.1,0.1,0.005,0.0001,400,64,0.0,10,10,5,0.0001
40,3,0.3394,0.2397,0.4661,0.282,0.6426,0.3295,64,32,1,0.1,0.1,0.005,0.0001,400,64,0.0,10,10,5,0.0001
40,4,0.3357,0.239,0.4604,0.281,0.6532,0.3321,64,32,1,0.1,0.1,0.005,0.0001,400,64,0.0,10,10,5,0.0001
41,0,0.3387,0.2393,0.4696,0.2826,0.6554,0.3319,64,32,4,0.1,0.1,0.001,0.0001,1000,64,0.1,0,10,10,0.0001
41,1,0.3306,0.2347,0.4548,0.2762,0.6353,0.3248,64,32,4,0.1,0.1,0.001,0.0001,1000,64,0.1,0,10,10,0.0001
41,2,0.33,0.234,0.4551,0.276,0.6389,0.3251,64,32,4,0.1,0.1,0.001,0.0001,1000,64,0.1,0,10,10,0.0001
41,3,0.332,0.2343,0.4583,0.2767,0.633,0.3241,64,32,4,0.1,0.1,0.001,0.0001,1000,64,0.1,0,10,10,0.0001
41,4,0.3234,0.2312,0.4405,0.2707,0.6316,0.3211,64,32,4,0.1,0.1,0.001,0.0001,1000,64,0.1,0,10,10,0.0001
42,0,0.2122,0.1543,0.2995,0.183,0.4373,0.2192,32,128,5,0.5,0.1,0.001,0.0001,700,128,0.0,0,50,10,0.001
42,1,0.2122,0.1534,0.29,0.1791,0.4274,0.2155,32,128,5,0.5,0.1,0.001,0.0001,700,128,0.0,0,50,10,0.001
42,2,0.2125,0.1539,0.2946,0.1809,0.4306,0.2169,32,128,5,0.5,0.1,0.001,0.0001,700,128,0.0,0,50,10,0.001
42,3,0.2173,0.1599,0.3008,0.1874,0.4383,0.2238,32,128,5,0.5,0.1,0.001,0.0001,700,128,0.0,0,50,10,0.001
42,4,0.2092,0.1537,0.2824,0.1778,0.4241,0.2153,32,128,5,0.5,0.1,0.001,0.0001,700,128,0.0,0,50,10,0.001
43,0,0.3389,0.238,0.4626,0.2791,0.6466,0.3276,128,64,6,0.1,0.1,0.001,0.0001,700,32,0.0,0,10,10,0.0001
43,1,0.3272,0.2328,0.4586,0.2765,0.6387,0.3248,128,64,6,0.1,0.1,0.001,0.0001,700,32,0.0,0,10,10,0.0001
43,2,0.3284,0.2348,0.4613,0.2789,0.6487,0.3288,128,64,6,0.1,0.1,0.001,0.0001,700,32,0.0,0,10,10,0.0001
43,3,0.3345,0.2366,0.4583,0.2779,0.6323,0.3247,128,64,6,0.1,0.1,0.001,0.0001,700,32,0.0,0,10,10,0.0001
43,4,0.3285,0.2317,0.449,0.272,0.6333,0.321,128,64,6,0.1,0.1,0.001,0.0001,700,32,0.0,0,10,10,0.0001
44,0,0.3331,0.2354,0.452,0.2751,0.6306,0.3226,128,128,3,0.5,0.5,0.005,0.0001,400,128,0.1,0,50,5,0.001
44,1,0.3335,0.2379,0.4603,0.2804,0.6449,0.3298,128,128,3,0.5,0.5,0.005,0.0001,400,128,0.1,0,50,5,0.001
44,2,0.3178,0.2281,0.4374,0.2681,0.6163,0.3159,128,128,3,0.5,0.5,0.005,0.0001,400,128,0.1,0,50,5,0.001
44,3,0.3244,0.2305,0.441,0.2698,0.611,0.3158,128,128,3,0.5,0.5,0.005,0.0001,400,128,0.1,0,50,5,0.001
44,4,0.3151,0.2269,0.4406,0.2688,0.6175,0.316,128,128,3,0.5,0.5,0.005,0.0001,400,128,0.1,0,50,5,0.001
45,0,0.3477,0.2474,0.4763,0.2901,0.6593,0.3388,128,32,5,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,5,0.001
45,1,0.3399,0.2452,0.4636,0.2869,0.6448,0.3356,128,32,5,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,5,0.001
45,2,0.3296,0.2375,0.4545,0.2794,0.6416,0.3296,128,32,5,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,5,0.001
45,3,0.338,0.2422,0.4658,0.2847,0.6479,0.3337,128,32,5,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,5,0.001
45,4,0.3256,0.2335,0.4515,0.2754,0.6353,0.3248,128,32,5,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,5,0.001
46,0,0.2602,0.1838,0.3593,0.2165,0.5243,0.2603,64,64,1,0.5,0.5,0.005,0.0001,200,128,0.1,0,10,5,0.0001
46,1,0.27,0.1919,0.3653,0.224,0.5286,0.2674,64,64,1,0.5,0.5,0.005,0.0001,200,128,0.1,0,10,5,0.0001
46,2,0.245,0.179,0.3413,0.2111,0.5012,0.2534,64,64,1,0.5,0.5,0.005,0.0001,200,128,0.1,0,10,5,0.0001
46,3,0.2651,0.1917,0.3671,0.2256,0.5244,0.2675,64,64,1,0.5,0.5,0.005,0.0001,200,128,0.1,0,10,5,0.0001
46,4,0.2555,0.1842,0.3464,0.2147,0.5117,0.2586,64,64,1,0.5,0.5,0.005,0.0001,200,128,0.1,0,10,5,0.0001
47,0,0.2349,0.1688,0.3216,0.1974,0.4609,0.234,64,32,6,0.5,0.5,0.001,0.0001,500,128,0.0,10,50,10,0.0001
47,1,0.2482,0.1759,0.3362,0.2053,0.4838,0.2448,64,32,6,0.5,0.5,0.001,0.0001,500,128,0.0,10,50,10,0.0001
47,2,0.2184,0.1593,0.3066,0.1885,0.4446,0.2251,64,32,6,0.5,0.5,0.001,0.0001,500,128,0.0,10,50,10,0.0001
47,3,0.2531,0.1809,0.3465,0.2126,0.4963,0.2523,64,32,6,0.5,0.5,0.001,0.0001,500,128,0.0,10,50,10,0.0001
47,4,0.2326,0.1653,0.3162,0.193,0.4689,0.2337,64,32,6,0.5,0.5,0.001,0.0001,500,128,0.0,10,50,10,0.0001
48,0,0.3271,0.2353,0.454,0.2772,0.6385,0.3258,128,128,6,0.1,0.1,0.001,0.0001,500,64,0.1,0,50,5,0.001
48,1,0.3189,0.2251,0.4401,0.2657,0.6151,0.3126,128,128,6,0.1,0.1,0.001,0.0001,500,64,0.1,0,50,5,0.001
48,2,0.3121,0.2206,0.4309,0.2604,0.6103,0.3081,128,128,6,0.1,0.1,0.001,0.0001,500,64,0.1,0,50,5,0.001
48,3,0.3231,0.2299,0.4433,0.2704,0.6213,0.3176,128,128,6,0.1,0.1,0.001,0.0001,500,64,0.1,0,50,5,0.001
48,4,0.3158,0.2234,0.4317,0.2622,0.6136,0.3105,128,128,6,0.1,0.1,0.001,0.0001,500,64,0.1,0,50,5,0.001
49,0,0.2981,0.2081,0.402,0.243,0.5815,0.2903,32,128,6,0.1,0.5,0.001,0.0001,1000,128,0.1,0,50,5,0.0001
49,1,0.2992,0.2121,0.4124,0.25,0.578,0.2945,32,128,6,0.1,0.5,0.001,0.0001,1000,128,0.1,0,50,5,0.0001
49,2,0.2882,0.2037,0.3949,0.2396,0.5692,0.2858,32,128,6,0.1,0.5,0.001,0.0001,1000,128,0.1,0,50,5,0.0001
49,3,0.2971,0.213,0.4043,0.2493,0.5685,0.293,32,128,6,0.1,0.5,0.001,0.0001,1000,128,0.1,0,50,5,0.0001
49,4,0.2925,0.2119,0.3948,0.2462,0.5661,0.2917,32,128,6,0.1,0.5,0.001,0.0001,1000,128,0.1,0,50,5,0.0001
50,0,0.1432,0.0965,0.2053,0.1167,0.3235,0.1472,32,64,4,0.5,0.1,0.001,0.0001,300,128,0.0,10,10,10,0.0001
50,1,0.1251,0.0804,0.1886,0.1014,0.3091,0.1325,32,64,4,0.5,0.1,0.001,0.0001,300,128,0.0,10,10,10,0.0001
50,2,0.1467,0.0976,0.2034,0.1161,0.3213,0.1464,32,64,4,0.5,0.1,0.001,0.0001,300,128,0.0,10,10,10,0.0001
50,3,0.1538,0.1016,0.2092,0.1198,0.3194,0.1487,32,64,4,0.5,0.1,0.001,0.0001,300,128,0.0,10,10,10,0.0001
50,4,0.1167,0.0715,0.1654,0.0872,0.2753,0.1149,32,64,4,0.5,0.1,0.001,0.0001,300,128,0.0,10,10,10,0.0001
51,0,0.3581,0.2512,0.4918,0.2961,0.6797,0.3458,64,128,3,0.1,0.1,0.005,0.0001,400,32,0.0,10,50,5,0.0001
51,1,0.3324,0.2373,0.4581,0.2794,0.6473,0.3298,64,128,3,0.1,0.1,0.005,0.0001,400,32,0.0,10,50,5,0.0001
51,2,0.3315,0.2371,0.4559,0.279,0.6457,0.3294,64,128,3,0.1,0.1,0.005,0.0001,400,32,0.0,10,50,5,0.0001
51,3,0.3421,0.244,0.4688,0.2867,0.6526,0.3361,64,128,3,0.1,0.1,0.005,0.0001,400,32,0.0,10,50,5,0.0001
51,4,0.3203,0.228,0.4485,0.271,0.636,0.3206,64,128,3,0.1,0.1,0.005,0.0001,400,32,0.0,10,50,5,0.0001
52,0,0.3448,0.2474,0.4733,0.29,0.659,0.3393,128,128,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10,20,5,0.001
52,1,0.3399,0.2454,0.4698,0.2888,0.65,0.337,128,128,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10,20,5,0.001
52,2,0.3384,0.2419,0.4645,0.2845,0.6539,0.335,128,128,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10,20,5,0.001
52,3,0.343,0.2454,0.4667,0.2874,0.6468,0.3358,128,128,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10,20,5,0.001
52,4,0.338,0.2405,0.4589,0.2816,0.646,0.3316,128,128,4,0.5,0.1,0.005,0.0001,1000,128,0.1,10,20,5,0.001
53,0,0.2998,0.2141,0.4143,0.2521,0.5872,0.298,128,128,2,0.5,0.1,0.001,0.0001,700,32,0.1,10,50,5,0.0001
53,1,0.316,0.2262,0.4265,0.2633,0.6013,0.3102,128,128,2,0.5,0.1,0.001,0.0001,700,32,0.1,10,50,5,0.0001
53,2,0.2916,0.2074,0.3977,0.2431,0.5604,0.2865,128,128,2,0.5,0.1,0.001,0.0001,700,32,0.1,10,50,5,0.0001
53,3,0.3274,0.2347,0.4387,0.2724,0.6106,0.3184,128,128,2,0.5,0.1,0.001,0.0001,700,32,0.1,10,50,5,0.0001
53,4,0.3038,0.2168,0.4147,0.2543,0.5928,0.3015,128,128,2,0.5,0.1,0.001,0.0001,700,32,0.1,10,50,5,0.0001
54,0,0.2551,0.1765,0.3499,0.2079,0.5056,0.2492,64,64,4,0.1,0.5,0.001,0.0001,300,64,0.1,0,50,10,0.0001
54,1,0.2305,0.1645,0.3274,0.1969,0.4719,0.2353,64,64,4,0.1,0.5,0.001,0.0001,300,64,0.1,0,50,10,0.0001
54,2,0.2493,0.1783,0.3433,0.2101,0.5023,0.2519,64,64,4,0.1,0.5,0.001,0.0001,300,64,0.1,0,50,10,0.0001
54,3,0.243,0.1727,0.3365,0.2041,0.4802,0.242,64,64,4,0.1,0.5,0.001,0.0001,300,64,0.1,0,50,10,0.0001
54,4,0.2496,0.1784,0.3423,0.2094,0.4965,0.2502,64,64,4,0.1,0.5,0.001,0.0001,300,64,0.1,0,50,10,0.0001
55,0,0.2182,0.1586,0.3052,0.1873,0.4382,0.2225,32,32,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,20,5,0.001
55,1,0.2167,0.1565,0.302,0.1847,0.4331,0.2198,32,32,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,20,5,0.001
55,2,0.2116,0.1545,0.2945,0.182,0.4349,0.2192,32,32,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,20,5,0.001
55,3,0.2221,0.164,0.3092,0.1926,0.4475,0.2295,32,32,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,20,5,0.001
55,4,0.2154,0.1568,0.2931,0.1826,0.436,0.2205,32,32,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,20,5,0.001
56,0,0.3549,0.2509,0.4933,0.2966,0.6811,0.3468,128,32,4,0.5,0.1,0.005,0.0001,400,32,0.0,0,50,5,0.0001
56,1,0.3383,0.2443,0.4698,0.2884,0.6505,0.3369,128,32,4,0.5,0.1,0.005,0.0001,400,32,0.0,0,50,5,0.0001
56,2,0.342,0.2432,0.469,0.286,0.6652,0.3381,128,32,4,0.5,0.1,0.005,0.0001,400,32,0.0,0,50,5,0.0001
56,3,0.3441,0.2443,0.4737,0.2878,0.6546,0.3367,128,32,4,0.5,0.1,0.005,0.0001,400,32,0.0,0,50,5,0.0001
56,4,0.3434,0.2439,0.4785,0.289,0.6717,0.3405,128,32,4,0.5,0.1,0.005,0.0001,400,32,0.0,0,50,5,0.0001
57,0,0.2248,0.159,0.3126,0.1878,0.4427,0.2225,64,128,6,0.5,0.1,0.001,0.0001,400,32,0.0,10,50,5,0.001
57,1,0.223,0.1601,0.3124,0.1897,0.4447,0.225,64,128,6,0.5,0.1,0.001,0.0001,400,32,0.0,10,50,5,0.001
57,2,0.2206,0.1592,0.3058,0.1874,0.4454,0.2242,64,128,6,0.5,0.1,0.001,0.0001,400,32,0.0,10,50,5,0.001
57,3,0.227,0.1632,0.3078,0.1904,0.4488,0.2278,64,128,6,0.5,0.1,0.001,0.0001,400,32,0.0,10,50,5,0.001
57,4,0.2255,0.1606,0.3077,0.1875,0.4628,0.2288,64,128,6,0.5,0.1,0.001,0.0001,400,32,0.0,10,50,5,0.001
58,0,0.34,0.2436,0.4667,0.2855,0.6514,0.3346,128,32,6,0.5,0.1,0.005,0.0001,600,64,0.1,10,10,5,0.001
58,1,0.336,0.2432,0.463,0.2858,0.6471,0.3354,128,32,6,0.5,0.1,0.005,0.0001,600,64,0.1,10,10,5,0.001
58,2,0.3263,0.2341,0.4491,0.2753,0.6346,0.3248,128,32,6,0.5,0.1,0.005,0.0001,600,64,0.1,10,10,5,0.001
58,3,0.3378,0.2427,0.4642,0.2848,0.6508,0.3348,128,32,6,0.5,0.1,0.005,0.0001,600,64,0.1,10,10,5,0.001
58,4,0.3325,0.2363,0.4529,0.2767,0.649,0.329,128,32,6,0.5,0.1,0.005,0.0001,600,64,0.1,10,10,5,0.001
59,0,0.325,0.2274,0.4524,0.2695,0.6333,0.3173,32,64,1,0.1,0.5,0.005,0.0001,1000,64,0.0,0,20,5,0.001
59,1,0.3406,0.2452,0.468,0.2879,0.6537,0.3375,32,64,1,0.1,0.5,0.005,0.0001,1000,64,0.0,0,20,5,0.001
59,2,0.3334,0.2355,0.4565,0.2769,0.6408,0.3261,32,64,1,0.1,0.5,0.005,0.0001,1000,64,0.0,0,20,5,0.001
59,3,0.3313,0.2385,0.4568,0.2807,0.6404,0.3298,32,64,1,0.1,0.5,0.005,0.0001,1000,64,0.0,0,20,5,0.001
59,4,0.3321,0.2372,0.4563,0.2787,0.6431,0.3285,32,64,1,0.1,0.5,0.005,0.0001,1000,64,0.0,0,20,5,0.001
60,0,0.2143,0.1532,0.3025,0.1824,0.4342,0.217,32,128,1,0.5,0.5,0.005,0.0001,500,32,0.1,0,50,5,0.001
60,1,0.2498,0.1784,0.3399,0.2085,0.5033,0.2518,32,128,1,0.5,0.5,0.005,0.0001,500,32,0.1,0,50,5,0.001
60,2,0.2366,0.1712,0.3281,0.2016,0.4836,0.2426,32,128,1,0.5,0.5,0.005,0.0001,500,32,0.1,0,50,5,0.001
60,3,0.2219,0.1606,0.3062,0.1884,0.4443,0.2252,32,128,1,0.5,0.5,0.005,0.0001,500,32,0.1,0,50,5,0.001
60,4,0.2196,0.1602,0.2976,0.1863,0.4486,0.2262,32,128,1,0.5,0.5,0.005,0.0001,500,32,0.1,0,50,5,0.001
61,0,0.2912,0.2071,0.3904,0.2402,0.5689,0.2874,128,64,1,0.5,0.1,0.001,0.0001,500,64,0.0,10,20,5,0.0001
61,1,0.2987,0.2122,0.4005,0.2463,0.5738,0.2923,128,64,1,0.5,0.1,0.001,0.0001,500,64,0.0,10,20,5,0.0001
61,2,0.2727,0.1955,0.375,0.2295,0.5449,0.2744,128,64,1,0.5,0.1,0.001,0.0001,500,64,0.0,10,20,5,0.0001
61,3,0.2769,0.1981,0.3734,0.2306,0.5385,0.2745,128,64,1,0.5,0.1,0.001,0.0001,500,64,0.0,10,20,5,0.0001
61,4,0.2673,0.1888,0.3579,0.2194,0.5297,0.2652,128,64,1,0.5,0.1,0.001,0.0001,500,64,0.0,10,20,5,0.0001
62,0,0.2941,0.2099,0.3985,0.2447,0.562,0.2882,128,128,5,0.5,0.1,0.001,0.0001,500,128,0.0,10,20,5,0.0001
62,1,0.2896,0.2068,0.394,0.2421,0.5646,0.2874,128,128,5,0.5,0.1,0.001,0.0001,500,128,0.0,10,20,5,0.0001
62,2,0.2767,0.1997,0.3804,0.2345,0.553,0.2802,128,128,5,0.5,0.1,0.001,0.0001,500,128,0.0,10,20,5,0.0001
62,3,0.3112,0.2206,0.4173,0.2563,0.5895,0.302,128,128,5,0.5,0.1,0.001,0.0001,500,128,0.0,10,20,5,0.0001
62,4,0.2817,0.2015,0.3836,0.2356,0.5588,0.2819,128,128,5,0.5,0.1,0.001,0.0001,500,128,0.0,10,20,5,0.0001
63,0,0.3342,0.2355,0.4602,0.2777,0.6432,0.3261,128,64,3,0.5,0.1,0.001,0.0001,1000,128,0.1,10,10,10,0.0001
63,1,0.332,0.2382,0.4585,0.2802,0.6393,0.3289,128,64,3,0.5,0.1,0.001,0.0001,1000,128,0.1,10,10,10,0.0001
63,2,0.3383,0.2413,0.4618,0.2828,0.6481,0.3322,128,64,3,0.5,0.1,0.001,0.0001,1000,128,0.1,10,10,10,0.0001
63,3,0.3282,0.2325,0.4461,0.2722,0.6301,0.3217,128,64,3,0.5,0.1,0.001,0.0001,1000,128,0.1,10,10,10,0.0001
63,4,0.3262,0.231,0.4414,0.2697,0.6293,0.3198,128,64,3,0.5,0.1,0.001,0.0001,1000,128,0.1,10,10,10,0.0001
64,0,0.2504,0.1752,0.3483,0.2076,0.5072,0.2496,32,32,1,0.1,0.1,0.001,0.0001,500,32,0.1,10,10,10,0.001
64,1,0.2276,0.1607,0.3148,0.1894,0.4599,0.228,32,32,1,0.1,0.1,0.001,0.0001,500,32,0.1,10,10,10,0.001
64,2,0.2341,0.1666,0.3255,0.197,0.4731,0.2363,32,32,1,0.1,0.1,0.001,0.0001,500,32,0.1,10,10,10,0.001
64,3,0.2174,0.1564,0.3025,0.1844,0.4458,0.2226,32,32,1,0.1,0.1,0.001,0.0001,500,32,0.1,10,10,10,0.001
64,4,0.23,0.1647,0.32,0.1945,0.4656,0.2332,32,32,1,0.1,0.1,0.001,0.0001,500,32,0.1,10,10,10,0.001
65,0,0.2378,0.1668,0.3351,0.1989,0.4833,0.2383,64,32,1,0.1,0.5,0.001,0.0001,300,128,0.1,10,50,5,0.001
65,1,0.2313,0.1592,0.3134,0.1868,0.4602,0.2258,64,32,1,0.1,0.5,0.001,0.0001,300,128,0.1,10,50,5,0.001
65,2,0.2375,0.1691,0.3292,0.1997,0.4765,0.2387,64,32,1,0.1,0.5,0.001,0.0001,300,128,0.1,10,50,5,0.001
65,3,0.2075,0.1416,0.2885,0.1683,0.4359,0.2075,64,32,1,0.1,0.5,0.001,0.0001,300,128,0.1,10,50,5,0.001
65,4,0.2421,0.1715,0.326,0.1997,0.4791,0.24,64,32,1,0.1,0.5,0.001,0.0001,300,128,0.1,10,50,5,0.001
66,0,0.1505,0.1005,0.2164,0.1216,0.3203,0.1485,32,32,5,0.1,0.5,0.001,0.0001,200,128,0.0,0,10,5,0.001
66,1,0.1413,0.0936,0.2013,0.1135,0.3168,0.1433,32,32,5,0.1,0.5,0.001,0.0001,200,128,0.0,0,10,5,0.001
66,2,0.1534,0.103,0.2136,0.1221,0.3383,0.1546,32,32,5,0.1,0.5,0.001,0.0001,200,128,0.0,0,10,5,0.001
66,3,0.156,0.1086,0.2215,0.1297,0.341,0.1612,32,32,5,0.1,0.5,0.001,0.0001,200,128,0.0,0,10,5,0.001
66,4,0.1512,0.103,0.2117,0.1224,0.3223,0.1514,32,32,5,0.1,0.5,0.001,0.0001,200,128,0.0,0,10,5,0.001
67,0,0.2793,0.1964,0.3773,0.2293,0.5402,0.2722,32,64,5,0.1,0.5,0.005,0.0001,200,64,0.0,10,10,10,0.0001
67,1,0.244,0.1722,0.3359,0.2028,0.4794,0.2411,32,64,5,0.1,0.5,0.005,0.0001,200,64,0.0,10,10,10,0.0001
67,2,0.2719,0.1968,0.3713,0.2302,0.5468,0.2765,32,64,5,0.1,0.5,0.005,0.0001,200,64,0.0,10,10,10,0.0001
67,3,0.2382,0.1703,0.3265,0.1997,0.4711,0.2382,32,64,5,0.1,0.5,0.005,0.0001,200,64,0.0,10,10,10,0.0001
67,4,0.2374,0.1685,0.3226,0.197,0.4757,0.2379,32,64,5,0.1,0.5,0.005,0.0001,200,64,0.0,10,10,10,0.0001
68,0,0.2322,0.1628,0.3206,0.1923,0.4492,0.2268,32,32,6,0.1,0.1,0.001,0.0001,500,128,0.1,10,50,10,0.001
68,1,0.2329,0.1642,0.3243,0.1946,0.4596,0.2309,32,32,6,0.1,0.1,0.001,0.0001,500,128,0.1,10,50,10,0.001
68,2,0.2259,0.1619,0.3084,0.1897,0.4561,0.2285,32,32,6,0.1,0.1,0.001,0.0001,500,128,0.1,10,50,10,0.001
68,3,0.2329,0.1693,0.3215,0.1987,0.4616,0.2359,32,32,6,0.1,0.1,0.001,0.0001,500,128,0.1,10,50,10,0.001
68,4,0.2394,0.1734,0.3321,0.2044,0.49,0.246,32,32,6,0.1,0.1,0.001,0.0001,500,128,0.1,10,50,10,0.001
69,0,0.3335,0.2356,0.456,0.2762,0.6304,0.3226,128,128,4,0.5,0.5,0.005,0.0001,400,32,0.0,0,50,5,0.001
69,1,0.3299,0.235,0.4519,0.276,0.6368,0.3252,128,128,4,0.5,0.5,0.005,0.0001,400,32,0.0,0,50,5,0.001
69,2,0.3178,0.2261,0.4327,0.2646,0.6191,0.3142,128,128,4,0.5,0.5,0.005,0.0001,400,32,0.0,0,50,5,0.001
69,3,0.3216,0.2311,0.4389,0.2707,0.6219,0.3197,128,128,4,0.5,0.5,0.005,0.0001,400,32,0.0,0,50,5,0.001
69,4,0.3202,0.2312,0.4437,0.2725,0.6281,0.3216,128,128,4,0.5,0.5,0.005,0.0001,400,32,0.0,0,50,5,0.001
70,0,0.2276,0.1647,0.3152,0.1938,0.4746,0.2357,32,128,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,50,10,0.0001
70,1,0.2226,0.1594,0.3057,0.187,0.4457,0.2244,32,128,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,50,10,0.0001
70,2,0.2287,0.1658,0.3119,0.1933,0.4657,0.2342,32,128,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,50,10,0.0001
70,3,0.2394,0.1717,0.3284,0.2012,0.4691,0.2387,32,128,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,50,10,0.0001
70,4,0.2164,0.157,0.2938,0.1827,0.4329,0.2197,32,128,3,0.5,0.1,0.001,0.0001,1000,32,0.0,0,50,10,0.0001
71,0,0.3057,0.2159,0.4119,0.2516,0.5872,0.2981,64,64,5,0.1,0.5,0.001,0.0001,600,64,0.1,10,50,10,0.0001
71,1,0.3014,0.2128,0.4121,0.2502,0.5754,0.294,64,64,5,0.1,0.5,0.001,0.0001,600,64,0.1,10,50,10,0.0001
71,2,0.2913,0.2065,0.3996,0.2429,0.5693,0.2875,64,64,5,0.1,0.5,0.001,0.0001,600,64,0.1,10,50,10,0.0001
71,3,0.3171,0.2246,0.4321,0.2632,0.6051,0.3092,64,64,5,0.1,0.5,0.001,0.0001,600,64,0.1,10,50,10,0.0001
