epoch,loss,val_auc
1,0.69482421875,0.496285839659876
2,0.69482421875,0.5214344089097385
3,0.6923828125,0.5653222940785829
4,0.68994140625,0.6197466735763304
5,0.68505859375,0.6599315003275877
6,0.67578125,0.7053435498032651
7,0.662109375,0.735686765333315
8,0.6416015625,0.7514638127972753
9,0.61865234375,0.7621097461508946
10,0.5927734375,0.7695032213808443
11,0.568359375,0.7742214574231141
12,0.5400390625,0.7763545662328949
13,0.513671875,0.775342103311898
14,0.48291015625,0.774284584413306
15,0.462158203125,0.7722991230696735
16,0.43408203125,0.769595723895997
17,0.411865234375,0.7681728545028222
18,0.38671875,0.7687493035974686
19,0.364013671875,0.7697148872324244
20,0.343994140625,0.768745130247026
21,0.321533203125,0.7676769146055515
22,0.304443359375,0.7675216497618962
23,0.28466796875,0.7671976681100515
24,0.2607421875,0.7666311864349094
25,0.24072265625,0.7651888684183124
26,0.2203369140625,0.7636035625015956
27,0.2061767578125,0.763024398703263
28,0.1884765625,0.7617685443637282
29,0.171630859375,0.7582068531276426
30,0.1563720703125,0.7568552548357178
31,0.13671875,0.7575542707758907
32,0.1263427734375,0.757422060654584
33,0.11529541015625,0.7563199314760168
34,0.10467529296875,0.7576445448029429
35,0.09576416015625,0.759390869114411
36,0.0841064453125,0.7576987578407328
37,0.07562255859375,0.7574337703466029
38,0.067626953125,0.7581812052555043
39,0.059906005859375,0.75881705368752
40,0.0550537109375,0.7596692680551093
41,0.04718017578125,0.759945073846018
42,0.043212890625,0.7597815433374081
43,0.039093017578125,0.7591540821242434
44,0.0347900390625,0.7588148657173848
45,0.031097412109375,0.7593515261699461
46,0.02886962890625,0.7599598223854466
47,0.0255584716796875,0.7602125734540066
48,0.0231781005859375,0.7596260353859599
49,0.0211334228515625,0.7589345557873634
50,0.019378662109375,0.7590349187878159
51,0.017242431640625,0.7598909418441588
52,0.0158538818359375,0.7605167823387051
53,0.0149688720703125,0.7603094924273949
54,0.0134124755859375,0.7595078039627381
55,0.011962890625,0.7590551372525821
56,0.01103973388671875,0.7591449250640487
57,0.01026153564453125,0.7595376657032845
58,0.0101318359375,0.7603629356238409
59,0.009063720703125,0.7609891812980417
60,0.0080108642578125,0.7613226846717701
61,0.00789642333984375,0.7613742235238392
62,0.00745391845703125,0.7609327397721513
63,0.007076263427734375,0.7604707539299388
64,0.007030487060546875,0.7605519114147617
65,0.006626129150390625,0.7607038132672836
66,0.0059356689453125,0.7608025555491179
67,0.00545501708984375,0.7605559632113081
68,0.00514984130859375,0.7598838106822374
69,0.00506591796875,0.7591878741074399
70,0.005336761474609375,0.7584192483026011
71,0.004840850830078125,0.7579897983866557
72,0.004955291748046875,0.7576014336876898
73,0.004375457763671875,0.7571299261235935
74,0.00429534912109375,0.7564685918913016
75,0.0038509368896484375,0.7559706666137234
76,0.003765106201171875,0.7554346139306438
77,0.003940582275390625,0.7553390320501159
78,0.0036220550537109375,0.7552959614528285
79,0.003406524658203125,0.7554395571224303
80,0.003444671630859375,0.7554352217001259
81,0.0033550262451171875,0.7557410918214081
82,0.003108978271484375,0.7558314063664259
83,0.0030689239501953125,0.7554274422507568
84,0.0031299591064453125,0.7545978369078957
85,0.0028667449951171875,0.7541291250834163
86,0.002841949462890625,0.7542850787324845
87,0.0027408599853515625,0.7545163147613836
88,0.002788543701171875,0.7543433840847862
89,0.0027675628662109375,0.7539490227269321
90,0.002399444580078125,0.7537868293111825
91,0.0024852752685546875,0.7536282825123246
92,0.00255584716796875,0.7530219716771318
93,0.002410888671875,0.7526129428157797
94,0.0025634765625,0.7523159056109683
95,0.002407073974609375,0.7524118521531855
96,0.0022907257080078125,0.7525033822371672
97,0.0021514892578125,0.7527132247803014
98,0.0022525787353515625,0.7528758638936711
99,0.00229644775390625,0.7529360735903495
100,0.00206756591796875,0.7529812511218412
101,0.0021610260009765625,0.752945635830199
102,0.0021266937255859375,0.7527186541876736
103,0.0019741058349609375,0.7526532176734504
104,0.0018768310546875,0.7526849027224427
105,0.0019369125366210938,0.7526930063155354
106,0.0018758773803710938,0.7526517995446592
107,0.001865386962890625,0.7522887990920736
108,0.0018596649169921875,0.7518119026385705
109,0.00196075439453125,0.7514571678509393
110,0.00177001953125,0.7513469995028444
111,0.0017328262329101562,0.7511532020740337
112,0.0017137527465820312,0.7511017037399299
