epoch,loss,val_auc
1,0.6943359375,0.49241823229753584
2,0.6953125,0.49887704851100184
3,0.689453125,0.5397249389137003
4,0.68310546875,0.6003586660887809
5,0.671875,0.7080161242705761
6,0.6513671875,0.7369121425116677
7,0.6201171875,0.7181233158083178
8,0.5732421875,0.7754136280551001
9,0.5224609375,0.8309431159352014
10,0.46142578125,0.8512675799775128
11,0.40673828125,0.8656526969051702
12,0.3564453125,0.8683199226135515
13,0.306396484375,0.8789277391473672
14,0.26611328125,0.8857447503470456
15,0.232177734375,0.8822793198535186
16,0.2044677734375,0.8937734373527805
17,0.1734619140625,0.8951966382120715
18,0.1507568359375,0.8950067838769856
19,0.1243896484375,0.9007121500493088
20,0.1080322265625,0.8971119842212045
21,0.090576171875,0.8931641446975835
22,0.07769775390625,0.8954802419582791
23,0.062255859375,0.891769681094968
24,0.051544189453125,0.883959742715184
25,0.042755126953125,0.8771790064132763
26,0.032989501953125,0.8735273333710216
27,0.0313720703125,0.8715424212159472
28,0.0237884521484375,0.8698029534990358
29,0.02099609375,0.8655820315199024
30,0.018035888671875,0.8608207548947557
31,0.015350341796875,0.8569225381750115
32,0.0131072998046875,0.8517102593576674
33,0.01023101806640625,0.8461072794768877
34,0.00958251953125,0.8412742382271468
35,0.007781982421875,0.8378793160846978
36,0.0066986083984375,0.8367263710655083
37,0.006412506103515625,0.8375856621503633
38,0.00537872314453125,0.8400159232668136
39,0.004566192626953125,0.8418167913518131
40,0.00441741943359375,0.8424910961614562
41,0.0038013458251953125,0.8414524720322109
42,0.00341796875,0.8390537747878468
43,0.0036563873291015625,0.8351830390512622
44,0.00292205810546875,0.8317047317541976
45,0.0030345916748046875,0.8294277360066834
46,0.002696990966796875,0.8287688205476097
47,0.002410888671875,0.8298297435317616
48,0.00214385986328125,0.8319952450047425
49,0.00238800048828125,0.8337521435166865
50,0.00208282470703125,0.8364579996356807
51,0.0019350051879882812,0.8388199508797056
52,0.0019683837890625,0.8388783675981935
53,0.0017242431640625,0.8386280551001564
54,0.0020236968994140625,0.8371513055822514
55,0.0015993118286132812,0.8357339149879711
56,0.0018167495727539062,0.8340720221606648
57,0.001743316650390625,0.8323199917085947
58,0.0015764236450195312,0.8312922029384238
59,0.0016736984252929688,0.83095567867036
60,0.0015993118286132812,0.8307160444972079
61,0.0016651153564453125,0.8302113366122071
62,0.0016412734985351562,0.8299669914133705
63,0.001491546630859375,0.8304360525373585
64,0.0014286041259765625,0.8309035433194515
65,0.0015478134155273438,0.832327843418069
66,0.0016355514526367188,0.8347373760215072
67,0.0015459060668945312,0.8365294501918957
68,0.0014867782592773438,0.837549858355161
69,0.001667022705078125,0.8369254904177738
70,0.0015125274658203125,0.8362656327535629
71,0.0016279220581054688,0.8350068466906614
72,0.0017833709716796875,0.8331170972544142
73,0.0014362335205078125,0.8326868235752287
74,0.0017251968383789062,0.8324416932054446
75,0.0015611648559570312,0.8328237573884585
76,0.0015954971313476562,0.83315792614368
77,0.0016050338745117188,0.8333001991193523
78,0.001598358154296875,0.832795334200162
79,0.001556396484375,0.831584129496674
80,0.001659393310546875,0.8313989861872727
81,0.0016651153564453125,0.8315657564965043
82,0.0016107559204101562,0.8301507214150665
83,0.001682281494140625,0.8298156104547082
84,0.0016651153564453125,0.8305564977606924
85,0.0015649795532226562,0.831637992223667
86,0.0016803741455078125,0.831205363031639
87,0.0015897750854492188,0.8293127869799811
88,0.0017995834350585938,0.8270196167109503
89,0.001667022705078125,0.8261048925572075
90,0.001735687255859375,0.8264013731069529
91,0.0019817352294921875,0.8277474701792072
92,0.0017156600952148438,0.8301232404319068
93,0.001712799072265625,0.8331236926903725
94,0.002056121826171875,0.8334823587791534
95,0.001728057861328125,0.8313711911357341
96,0.001697540283203125,0.8281411548922432
97,0.0016717910766601562,0.8240505712903814
98,0.0018205642700195312,0.8204378427271185
99,0.0018157958984375,0.8207630605335393
100,0.0017948150634765625,0.8238941652376555
101,0.0018310546875,0.8239940389821672
102,0.0018062591552734375,0.8230829266147828
103,0.0019159317016601562,0.8204654807444677
104,0.0016307830810546875,0.8203918317095996
105,0.001922607421875,0.8223054503426486
106,0.0017881393432617188,0.8244755058071243
107,0.00177001953125,0.8260259043598972
108,0.0017518997192382812,0.8279531849674312
109,0.0017337799072265625,0.8249846106494306
110,0.0019197463989257812,0.8182374796640725
111,0.0018825531005859375,0.8136484695447892
112,0.0018339157104492188,0.815300783286537
113,0.0019369125366210938,0.8145942864680499
114,0.0018224716186523438,0.8157343546837017
115,0.0017423629760742188,0.8140749744034271
116,0.0017080307006835938,0.810142367196186
117,0.0016765594482421875,0.8093713293258208
118,0.0018100738525390625,0.8144564104496831
119,0.0016679763793945312,0.814332039371612
