combo_id,fold,val_macro,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
43,2,0.9611,128,256,3,0.1,0.5,0.005,0.0001,500,64,0.0,0
43,3,0.9345,128,256,3,0.1,0.5,0.005,0.0001,500,64,0.0,0
43,4,0.9529,128,256,3,0.1,0.5,0.005,0.0001,500,64,0.0,0
44,0,0.9471,128,128,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
44,1,0.9407,128,128,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
44,2,0.9651,128,128,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
44,3,0.9426,128,128,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
44,4,0.9447,128,128,5,0.1,0.1,0.001,0.0001,500,64,0.0,0
45,0,0.9511,256,256,5,0.1,0.1,0.001,0.0001,500,32,0.0,0
45,1,0.9428,256,256,5,0.1,0.1,0.001,0.0001,500,32,0.0,0
45,2,0.9549,256,256,5,0.1,0.1,0.001,0.0001,500,32,0.0,0
45,3,0.9365,256,256,5,0.1,0.1,0.001,0.0001,500,32,0.0,0
45,4,0.9442,256,256,5,0.1,0.1,0.001,0.0001,500,32,0.0,0
46,0,0.947,256,128,2,0.5,0.1,0.001,0.0001,500,64,0.0,10
46,1,0.9468,256,128,2,0.5,0.1,0.001,0.0001,500,64,0.0,10
46,2,0.959,256,128,2,0.5,0.1,0.001,0.0001,500,64,0.0,10
46,3,0.9366,256,128,2,0.5,0.1,0.001,0.0001,500,64,0.0,10
46,4,0.9484,256,128,2,0.5,0.1,0.001,0.0001,500,64,0.0,10
47,0,0.9406,256,256,3,0.5,0.1,0.005,0.0001,500,64,0.0,10
47,1,0.9405,256,256,3,0.5,0.1,0.005,0.0001,500,64,0.0,10
47,2,0.959,256,256,3,0.5,0.1,0.005,0.0001,500,64,0.0,10
47,3,0.9401,256,256,3,0.5,0.1,0.005,0.0001,500,64,0.0,10
47,4,0.9463,256,256,3,0.5,0.1,0.005,0.0001,500,64,0.0,10
48,0,0.9369,256,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,0
48,1,0.9448,256,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,0
48,2,0.9529,256,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,0
48,3,0.9467,256,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,0
48,4,0.9444,256,256,5,0.5,0.5,0.005,0.0001,500,32,0.0,0
49,0,0.9571,128,128,5,0.1,0.5,0.001,0.0001,500,128,0.1,10
49,1,0.9428,128,128,5,0.1,0.5,0.001,0.0001,500,128,0.1,10
49,2,0.9569,128,128,5,0.1,0.5,0.001,0.0001,500,128,0.1,10
49,3,0.9383,128,128,5,0.1,0.5,0.001,0.0001,500,128,0.1,10
49,4,0.9569,128,128,5,0.1,0.5,0.001,0.0001,500,128,0.1,10
50,0,0.9531,128,128,3,0.1,0.1,0.001,0.0001,500,32,0.1,0
50,1,0.9406,128,128,3,0.1,0.1,0.001,0.0001,500,32,0.1,0
50,2,0.957,128,128,3,0.1,0.1,0.001,0.0001,500,32,0.1,0
50,3,0.9365,128,128,3,0.1,0.1,0.001,0.0001,500,32,0.1,0
50,4,0.9507,128,128,3,0.1,0.1,0.001,0.0001,500,32,0.1,0
51,0,0.9511,128,128,3,0.5,0.1,0.001,0.0001,500,32,0.0,10
51,1,0.9428,128,128,3,0.5,0.1,0.001,0.0001,500,32,0.0,10
51,2,0.9609,128,128,3,0.5,0.1,0.001,0.0001,500,32,0.0,10
51,3,0.9386,128,128,3,0.5,0.1,0.001,0.0001,500,32,0.0,10
51,4,0.9504,128,128,3,0.5,0.1,0.001,0.0001,500,32,0.0,10
52,0,0.9451,256,256,3,0.5,0.5,0.005,0.0001,500,64,0.1,10
52,1,0.9408,256,256,3,0.5,0.5,0.005,0.0001,500,64,0.1,10
52,2,0.963,256,256,3,0.5,0.5,0.005,0.0001,500,64,0.1,10
52,3,0.9407,256,256,3,0.5,0.5,0.005,0.0001,500,64,0.1,10
52,4,0.9527,256,256,3,0.5,0.5,0.005,0.0001,500,64,0.1,10
53,0,0.9469,256,256,5,0.5,0.5,0.001,0.0001,500,32,0.1,10
53,1,0.9407,256,256,5,0.5,0.5,0.001,0.0001,500,32,0.1,10
53,2,0.9568,256,256,5,0.5,0.5,0.001,0.0001,500,32,0.1,10
53,3,0.9384,256,256,5,0.5,0.5,0.001,0.0001,500,32,0.1,10
53,4,0.9528,256,256,5,0.5,0.5,0.001,0.0001,500,32,0.1,10
54,0,0.945,256,256,5,0.5,0.1,0.001,0.0001,500,32,0.0,0
54,1,0.9428,256,256,5,0.5,0.1,0.001,0.0001,500,32,0.0,0
54,2,0.9569,256,256,5,0.5,0.1,0.001,0.0001,500,32,0.0,0
54,3,0.9365,256,256,5,0.5,0.1,0.001,0.0001,500,32,0.0,0
54,4,0.9446,256,256,5,0.5,0.1,0.001,0.0001,500,32,0.0,0
55,0,0.9491,256,256,4,0.5,0.1,0.001,0.0001,500,128,0.0,0
55,1,0.9406,256,256,4,0.5,0.1,0.001,0.0001,500,128,0.0,0
55,2,0.959,256,256,4,0.5,0.1,0.001,0.0001,500,128,0.0,0
55,3,0.9365,256,256,4,0.5,0.1,0.001,0.0001,500,128,0.0,0
55,4,0.9465,256,256,4,0.5,0.1,0.001,0.0001,500,128,0.0,0
56,0,0.9471,128,256,5,0.1,0.5,0.001,0.0001,500,64,0.0,10
56,1,0.9426,128,256,5,0.1,0.5,0.001,0.0001,500,64,0.0,10
56,2,0.957,128,256,5,0.1,0.5,0.001,0.0001,500,64,0.0,10
56,3,0.9407,128,256,5,0.1,0.5,0.001,0.0001,500,64,0.0,10
56,4,0.9505,128,256,5,0.1,0.5,0.001,0.0001,500,64,0.0,10
57,0,0.951,256,128,3,0.5,0.1,0.005,0.0001,500,32,0.1,10
57,1,0.9428,256,128,3,0.5,0.1,0.005,0.0001,500,32,0.1,10
57,2,0.959,256,128,3,0.5,0.1,0.005,0.0001,500,32,0.1,10
57,3,0.9427,256,128,3,0.5,0.1,0.005,0.0001,500,32,0.1,10
57,4,0.9527,256,128,3,0.5,0.1,0.005,0.0001,500,32,0.1,10
58,0,0.947,128,256,5,0.5,0.5,0.001,0.0001,500,64,0.1,10
58,1,0.9406,128,256,5,0.5,0.5,0.001,0.0001,500,64,0.1,10
58,2,0.9571,128,256,5,0.5,0.5,0.001,0.0001,500,64,0.1,10
58,3,0.9406,128,256,5,0.5,0.5,0.001,0.0001,500,64,0.1,10
58,4,0.9527,128,256,5,0.5,0.5,0.001,0.0001,500,64,0.1,10
59,0,0.9448,128,256,4,0.1,0.5,0.001,0.0001,500,32,0.1,10
59,1,0.9426,128,256,4,0.1,0.5,0.001,0.0001,500,32,0.1,10
59,2,0.9591,128,256,4,0.1,0.5,0.001,0.0001,500,32,0.1,10
59,3,0.9363,128,256,4,0.1,0.5,0.001,0.0001,500,32,0.1,10
