combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
9,1,0.8123,64,64,3,0.5,0.1,0.001,0.0001,700,64,0.0,10
9,2,0.8504,64,64,3,0.5,0.1,0.001,0.0001,700,64,0.0,10
9,3,0.7677,64,64,3,0.5,0.1,0.001,0.0001,700,64,0.0,10
9,4,0.6643,64,64,3,0.5,0.1,0.001,0.0001,700,64,0.0,10
10,0,0.889,32,128,2,0.1,0.5,0.001,0.0001,500,128,0.0,0
10,1,0.8558,32,128,2,0.1,0.5,0.001,0.0001,500,128,0.0,0
10,2,0.8556,32,128,2,0.1,0.5,0.001,0.0001,500,128,0.0,0
10,3,0.9042,32,128,2,0.1,0.5,0.001,0.0001,500,128,0.0,0
10,4,0.8642,32,128,2,0.1,0.5,0.001,0.0001,500,128,0.0,0
11,0,0.5775,32,64,1,0.5,0.1,0.001,0.0001,600,64,0.1,10
11,1,0.4894,32,64,1,0.5,0.1,0.001,0.0001,600,64,0.1,10
11,2,0.7386,32,64,1,0.5,0.1,0.001,0.0001,600,64,0.1,10
11,3,0.6861,32,64,1,0.5,0.1,0.001,0.0001,600,64,0.1,10
11,4,0.7914,32,64,1,0.5,0.1,0.001,0.0001,600,64,0.1,10
12,0,0.6741,128,64,1,0.5,0.1,0.005,0.0001,300,64,0.0,10
12,1,0.7712,128,64,1,0.5,0.1,0.005,0.0001,300,64,0.0,10
12,2,0.8135,128,64,1,0.5,0.1,0.005,0.0001,300,64,0.0,10
12,3,0.749,128,64,1,0.5,0.1,0.005,0.0001,300,64,0.0,10
12,4,0.7711,128,64,1,0.5,0.1,0.005,0.0001,300,64,0.0,10
13,0,0.8664,32,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
13,1,0.8641,32,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
13,2,0.8687,32,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
13,3,0.9048,32,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
13,4,0.7759,32,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
14,0,0.72,128,128,5,0.5,0.5,0.005,0.0001,600,64,0.1,0
14,1,0.6956,128,128,5,0.5,0.5,0.005,0.0001,600,64,0.1,0
14,2,0.8019,128,128,5,0.5,0.5,0.005,0.0001,600,64,0.1,0
14,3,0.6456,128,128,5,0.5,0.5,0.005,0.0001,600,64,0.1,0
14,4,0.7768,128,128,5,0.5,0.5,0.005,0.0001,600,64,0.1,0
15,0,0.6472,32,128,6,0.5,0.5,0.005,0.0001,400,64,0.0,0
15,1,0.5804,32,128,6,0.5,0.5,0.005,0.0001,400,64,0.0,0
15,2,0.8,32,128,6,0.5,0.5,0.005,0.0001,400,64,0.0,0
15,3,0.6124,32,128,6,0.5,0.5,0.005,0.0001,400,64,0.0,0
15,4,0.7657,32,128,6,0.5,0.5,0.005,0.0001,400,64,0.0,0
16,0,0.8302,128,32,5,0.1,0.5,0.001,0.0001,400,128,0.0,10
16,1,0.8764,128,32,5,0.1,0.5,0.001,0.0001,400,128,0.0,10
16,2,0.8666,128,32,5,0.1,0.5,0.001,0.0001,400,128,0.0,10
16,3,0.8954,128,32,5,0.1,0.5,0.001,0.0001,400,128,0.0,10
16,4,0.8686,128,32,5,0.1,0.5,0.001,0.0001,400,128,0.0,10
17,0,0.7606,32,64,4,0.1,0.5,0.001,0.0001,1000,32,0.0,0
17,1,0.7373,32,64,4,0.1,0.5,0.001,0.0001,1000,32,0.0,0
17,2,0.918,32,64,4,0.1,0.5,0.001,0.0001,1000,32,0.0,0
17,3,0.9038,32,64,4,0.1,0.5,0.001,0.0001,1000,32,0.0,0
17,4,0.8646,32,64,4,0.1,0.5,0.001,0.0001,1000,32,0.0,0
18,0,0.5187,32,128,4,0.5,0.5,0.001,0.0001,500,128,0.0,0
18,1,0.6701,32,128,4,0.5,0.5,0.001,0.0001,500,128,0.0,0
18,2,0.6503,32,128,4,0.5,0.5,0.001,0.0001,500,128,0.0,0
18,3,0.6475,32,128,4,0.5,0.5,0.001,0.0001,500,128,0.0,0
18,4,0.591,32,128,4,0.5,0.5,0.001,0.0001,500,128,0.0,0
19,0,0.7706,128,32,5,0.5,0.1,0.001,0.0001,300,128,0.1,10
19,1,0.7282,128,32,5,0.5,0.1,0.001,0.0001,300,128,0.1,10
19,2,0.7016,128,32,5,0.5,0.1,0.001,0.0001,300,128,0.1,10
19,3,0.7195,128,32,5,0.5,0.1,0.001,0.0001,300,128,0.1,10
19,4,0.7828,128,32,5,0.5,0.1,0.001,0.0001,300,128,0.1,10
20,0,0.6054,64,64,3,0.5,0.1,0.005,0.0001,700,128,0.1,0
20,1,0.6687,64,64,3,0.5,0.1,0.005,0.0001,700,128,0.1,0
20,2,0.6352,64,64,3,0.5,0.1,0.005,0.0001,700,128,0.1,0
20,3,0.6334,64,64,3,0.5,0.1,0.005,0.0001,700,128,0.1,0
20,4,0.837,64,64,3,0.5,0.1,0.005,0.0001,700,128,0.1,0
21,0,0.7225,128,32,5,0.5,0.1,0.005,0.0001,200,128,0.0,10
21,1,0.5942,128,32,5,0.5,0.1,0.005,0.0001,200,128,0.0,10
21,2,0.5939,128,32,5,0.5,0.1,0.005,0.0001,200,128,0.0,10
21,3,0.7438,128,32,5,0.5,0.1,0.005,0.0001,200,128,0.0,10
21,4,0.662,128,32,5,0.5,0.1,0.005,0.0001,200,128,0.0,10
22,0,0.7009,32,32,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
22,1,0.8711,32,32,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
22,2,0.8791,32,32,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
22,3,0.7376,32,32,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
22,4,0.8589,32,32,1,0.1,0.1,0.001,0.0001,300,64,0.0,0
23,0,0.8256,64,64,1,0.1,0.5,0.005,0.0001,300,128,0.0,10
23,1,0.8365,64,64,1,0.1,0.5,0.005,0.0001,300,128,0.0,10
23,2,0.8425,64,64,1,0.1,0.5,0.005,0.0001,300,128,0.0,10
23,3,0.8206,64,64,1,0.1,0.5,0.005,0.0001,300,128,0.0,10
23,4,0.8013,64,64,1,0.1,0.5,0.005,0.0001,300,128,0.0,10
24,0,0.753,32,32,1,0.5,0.1,0.001,0.0001,300,32,0.1,10
24,1,0.6889,32,32,1,0.5,0.1,0.001,0.0001,300,32,0.1,10
24,2,0.6726,32,32,1,0.5,0.1,0.001,0.0001,300,32,0.1,10
24,3,0.5117,32,32,1,0.5,0.1,0.001,0.0001,300,32,0.1,10
24,4,0.6863,32,32,1,0.5,0.1,0.001,0.0001,300,32,0.1,10
25,0,0.9006,64,64,3,0.1,0.1,0.001,0.0001,500,64,0.1,10
25,1,0.8419,64,64,3,0.1,0.1,0.001,0.0001,500,64,0.1,10
25,2,0.9052,64,64,3,0.1,0.1,0.001,0.0001,500,64,0.1,10
25,3,0.869,64,64,3,0.1,0.1,0.001,0.0001,500,64,0.1,10
25,4,0.8577,64,64,3,0.1,0.1,0.001,0.0001,500,64,0.1,10
26,0,0.7887,64,32,6,0.1,0.1,0.005,0.0001,600,64,0.0,10
26,1,0.7941,64,32,6,0.1,0.1,0.005,0.0001,600,64,0.0,10
26,2,0.8284,64,32,6,0.1,0.1,0.005,0.0001,600,64,0.0,10
26,3,0.8572,64,32,6,0.1,0.1,0.005,0.0001,600,64,0.0,10
26,4,0.8383,64,32,6,0.1,0.1,0.005,0.0001,600,64,0.0,10
27,0,0.8624,32,32,2,0.1,0.5,0.001,0.0001,700,64,0.1,10
27,1,0.837,32,32,2,0.1,0.5,0.001,0.0001,700,64,0.1,10
27,2,0.8094,32,32,2,0.1,0.5,0.001,0.0001,700,64,0.1,10
27,3,0.7709,32,32,2,0.1,0.5,0.001,0.0001,700,64,0.1,10
27,4,0.7692,32,32,2,0.1,0.5,0.001,0.0001,700,64,0.1,10
28,0,0.5809,64,128,3,0.5,0.1,0.005,0.0001,300,32,0.0,10
28,1,0.7849,64,128,3,0.5,0.1,0.005,0.0001,300,32,0.0,10
28,2,0.7755,64,128,3,0.5,0.1,0.005,0.0001,300,32,0.0,10
28,3,0.5923,64,128,3,0.5,0.1,0.005,0.0001,300,32,0.0,10
28,4,0.6593,64,128,3,0.5,0.1,0.005,0.0001,300,32,0.0,10
29,0,0.8557,32,64,4,0.1,0.1,0.001,0.0001,700,64,0.0,10
29,1,0.935,32,64,4,0.1,0.1,0.001,0.0001,700,64,0.0,10
29,2,0.8426,32,64,4,0.1,0.1,0.001,0.0001,700,64,0.0,10
29,3,0.8809,32,64,4,0.1,0.1,0.001,0.0001,700,64,0.0,10
29,4,0.8591,32,64,4,0.1,0.1,0.001,0.0001,700,64,0.0,10
