epoch,loss,val_auc
1,0.69921875,0.5227886925645652
5,0.6328125,0.6909897038819203
10,0.51123046875,0.7813232011877572
15,0.380126953125,0.8235496409815258
20,0.267822265625,0.8400104335297479
25,0.17431640625,0.8559862588331716
30,0.1082763671875,0.8477595409637192
35,0.06842041015625,0.8322688943076606
40,0.041229248046875,0.8078540704344567
45,0.026580810546875,0.7951652298067862
50,0.0176544189453125,0.7851644248508596
55,0.01219940185546875,0.7790672918762058
60,0.0092620849609375,0.7731879750967776
65,0.00702667236328125,0.7716769931399867
70,0.00568389892578125,0.764234699129428
75,0.005298614501953125,0.7601807589514757
