epoch,loss,val_macro
1,1.392257571220398,0.11406844106463879
2,1.3998726606369019,0.35280336990065997
3,1.2845427989959717,0.6101761677736577
4,1.1954989433288574,0.6631422103356915
5,1.0879836082458496,0.8880901018586439
6,0.9419344067573547,0.889898588653266
7,0.8147308826446533,0.8797805252304384
8,0.7115229368209839,0.8823444222127529
9,0.635370135307312,0.9065245962488259
10,0.5692005753517151,0.9093841931622935
11,0.5449565649032593,0.919755511423416
12,0.521186113357544,0.9227397070594426
13,0.49928516149520874,0.9277184431729886
14,0.49063801765441895,0.9274372628966574
15,0.4987145960330963,0.9166828452894027
16,0.4729745388031006,0.9138359226646868
17,0.46335816383361816,0.9109430446334635
18,0.4610673785209656,0.9062854957369662
19,0.44587787985801697,0.8926380450212855
20,0.43933790922164917,0.8755524384941646
21,0.43534043431282043,0.886520737327189
22,0.4324679970741272,0.8940528760867938
23,0.4177320599555969,0.898311592785436
24,0.421685129404068,0.8931111919292712
25,0.4210773706436157,0.8925338322895017
26,0.40717560052871704,0.8876348537885587
27,0.409635990858078,0.8856595310907238
28,0.4103802740573883,0.886091831557585
29,0.4083504378795624,0.8908269680807882
30,0.40158602595329285,0.8980881230199522
31,0.39941418170928955,0.8989057904450405
32,0.3956775963306427,0.8965276826250268
33,0.3999096751213074,0.8965276826250268
34,0.3973809480667114,0.892706031775421
35,0.39110901951789856,0.8904018321758611
36,0.39091017842292786,0.8829051962410173
37,0.39287132024765015,0.8802541101437699
38,0.3906429409980774,0.8850473343305236
39,0.3926764130592346,0.8885437881399719
40,0.39015498757362366,0.8938429248853067
41,0.39009714126586914,0.8964388997217405
42,0.39132753014564514,0.8935177596240262
43,0.3877764940261841,0.8888995441083789
44,0.39101555943489075,0.8886619673082439
45,0.39111456274986267,0.8884263373150055
46,0.38857197761535645,0.8884263373150055
47,0.3847430944442749,0.8817471373726448
48,0.38621360063552856,0.8859927979288882
49,0.38462895154953003,0.8911252630206878
50,0.38772809505462646,0.8911060097431878
51,0.3866068124771118,0.8962128472121147
52,0.38877320289611816,0.88633070257303
53,0.3867579698562622,0.8861989131210518
54,0.3841363787651062,0.8908829115720145
55,0.38505667448043823,0.8938234014789039
56,0.38571250438690186,0.8962214140366657
57,0.38339924812316895,0.88923572323651
58,0.3838050365447998,0.8893528976188814
59,0.38519585132598877,0.8916401431630077
60,0.3826153874397278,0.8791308016257118
61,0.38623344898223877,0.8813927584015012
62,0.3823854923248291,0.8909614486691343
63,0.3813725709915161,0.8886477655249567
64,0.3840307593345642,0.8884739777611641
65,0.3825088143348694,0.8938652717816883
66,0.3868102729320526,0.8883696956363701
67,0.3827233910560608,0.8837291346773736
68,0.3829583525657654,0.8837291346773736
69,0.3842640221118927,0.8909563244369985
70,0.38456034660339355,0.8931799392755493
71,0.38187938928604126,0.8910443081102615
72,0.38249483704566956,0.8915754413409511
73,0.3819833993911743,0.8963778345957587
74,0.3800719976425171,0.8962723935257344
75,0.3811047673225403,0.8914580207805152
76,0.38105252385139465,0.8883696956363701
77,0.3834936022758484,0.8883696956363701
78,0.379522442817688,0.8931799392755493
79,0.3827255070209503,0.8935491849030631
80,0.38104888796806335,0.8935491849030631
81,0.38037484884262085,0.8940487786871836
82,0.3825531005859375,0.8936931220900304
83,0.381805419921875,0.8936931220900304
84,0.3825843930244446,0.8936931220900304
85,0.3819034695625305,0.8936931220900304
86,0.38108396530151367,0.8906998148186929
87,0.3797186315059662,0.8886545983158637
88,0.3802473545074463,0.8862533202494955
89,0.38053813576698303,0.8863852428956016
90,0.3828897178173065,0.8841624380881263
91,0.38167449831962585,0.8840294036762026
92,0.38230109214782715,0.8810922572734894
93,0.38252583146095276,0.8857358735541094
94,0.37946316599845886,0.8883030708247505
95,0.3813910484313965,0.8912455205737123
96,0.3817139267921448,0.888843223388678
97,0.3802486062049866,0.888843223388678
98,0.3829413056373596,0.8864610561661393
99,0.38191744685173035,0.8838907506546574
100,0.37777671217918396,0.8816473324030644
101,0.37938162684440613,0.8814239526534376
102,0.38032451272010803,0.8836721490396703
103,0.37889623641967773,0.8888705234159779
104,0.37811005115509033,0.8888705234159779
105,0.37610602378845215,0.888843223388678
106,0.37993523478507996,0.888843223388678
107,0.3767125606536865,0.8810928482433449
108,0.37995511293411255,0.8809611218457821
109,0.37769192457199097,0.8787257474850445
110,0.3788611888885498,0.8844045025417574
111,0.38030415773391724,0.884051478244152
112,0.3817906975746155,0.8866537643731549
113,0.38018345832824707,0.8866537643731549
1,1.3790154457092285,0.2249031879135732
2,1.3679180145263672,0.3080454772724934
