epoch,loss,train_acc
1,1.3825486898422241,0.29482212046495243
2,1.360851764678955,0.2958788305741458
3,1.343358039855957,0.5382176822824938
4,1.3284614086151123,0.5470235998591053
5,1.3163727521896362,0.5505459668897499
6,1.269079566001892,0.5942233180697428
7,1.2370833158493042,0.6132441000352237
8,1.21279776096344,0.6379006692497359
9,1.1425360441207886,0.6519901373723141
10,1.0720447301864624,0.688622754491018
11,1.0054351091384888,0.7020077492074674
12,0.9538530111312866,0.7495597041211695
13,0.8451468348503113,0.7692849594927792
14,0.7747007608413696,0.7823177175061642
15,0.7087308168411255,0.7957027122226136
16,0.635250449180603,0.8210637548432547
17,0.5719029307365417,0.8126100739697076
18,0.5016297101974487,0.8295174357168017
19,0.4830620288848877,0.9119408242338851
20,0.39063167572021484,0.9383585769637196
21,0.38893741369247437,0.9383585769637196
22,0.38936516642570496,0.9482212046495245
23,0.3410084843635559,0.9679464600211342
24,0.29496508836746216,0.9728777738640366
25,0.2495410442352295,0.9721733004579077
26,0.2134389728307724,0.9781613244100035
27,0.18648703396320343,0.9883761887988728
28,0.1506422460079193,0.9848538217682282
29,0.1386241316795349,0.9848538217682282
30,0.12311451137065887,0.9883761887988728
31,0.10343028604984283,0.9922507925325819
32,0.09053906798362732,0.9936597393448398
33,0.07649100571870804,0.9943642127509686
34,0.07052327692508698,0.9947164494540331
35,0.06659312546253204,0.9957731595632265
36,0.05626114457845688,0.9961253962662909
37,0.04663952440023422,0.9964776329693554
38,0.046599432826042175,0.9964776329693554
39,0.045688483864068985,0.9968298696724198
40,0.03691622242331505,0.9975343430785488
41,0.03533541411161423,0.9978865797816132
42,0.03017222322523594,0.9978865797816132
43,0.024949990212917328,0.9975343430785488
44,0.022112786769866943,0.9975343430785488
45,0.03199049085378647,0.9978865797816132
46,0.02510332502424717,0.9982388164846777
47,0.019897080957889557,0.9978865797816132
48,0.0219035092741251,0.9978865797816132
49,0.021858545020222664,0.9978865797816132
50,0.020767327398061752,0.9985910531877422
51,0.01614345610141754,0.9985910531877422
52,0.0194630678743124,0.9989432898908066
53,0.01492154598236084,0.9985910531877422
54,0.021523989737033844,0.9985910531877422
55,0.014727243222296238,0.9978865797816132
56,0.01161128655076027,0.9975343430785488
57,0.015562131069600582,0.9982388164846777
58,0.014980779960751534,0.9989432898908066
59,0.011784259229898453,0.9989432898908066
60,0.012678160332143307,0.9989432898908066
61,0.012082135304808617,0.9989432898908066
62,0.015608609654009342,0.9989432898908066
63,0.014453486539423466,0.9992955265938711
64,0.009387824684381485,0.9992955265938711
65,0.011703480035066605,0.9992955265938711
66,0.01156074833124876,0.9989432898908066
67,0.00898133683949709,0.9985910531877422
68,0.013687527738511562,0.9992955265938711
69,0.012409847229719162,0.9992955265938711
70,0.01306291576474905,0.9992955265938711
71,0.008518420159816742,0.9989432898908066
72,0.011476694606244564,0.9989432898908066
73,0.009973276406526566,0.9989432898908066
74,0.008189160376787186,0.9989432898908066
75,0.010392514988780022,0.9992955265938711
76,0.012783150188624859,0.9992955265938711
77,0.009342735633254051,0.9992955265938711
78,0.008956227451562881,0.9989432898908066
79,0.009121932089328766,0.9992955265938711
80,0.011315532959997654,0.9992955265938711
81,0.00883190892636776,0.9989432898908066
82,0.009540142491459846,0.9989432898908066
83,0.008787133730947971,0.9992955265938711
84,0.00882500410079956,0.9992955265938711
85,0.009042933583259583,0.9992955265938711
86,0.009571708738803864,0.9992955265938711
87,0.010765059851109982,0.9992955265938711
88,0.008828709833323956,0.9992955265938711
89,0.00913270190358162,0.9989432898908066
90,0.009002096019685268,0.9989432898908066
91,0.007172999903559685,0.9989432898908066
92,0.00991668552160263,0.9989432898908066
93,0.007572595961391926,0.9989432898908066
94,0.011516446247696877,0.9989432898908066
95,0.009644296020269394,0.9989432898908066
96,0.009901116602122784,0.9989432898908066
97,0.006057659164071083,0.9985910531877422
98,0.010799442417919636,0.9992955265938711
99,0.006554745603352785,0.9992955265938711
100,0.008830675855278969,0.9992955265938711
101,0.007321046199649572,0.9989432898908066
102,0.00746205123141408,0.9989432898908066
103,0.008577844128012657,0.9989432898908066
104,0.009903955273330212,0.9989432898908066
105,0.0070374030619859695,0.9989432898908066
106,0.007621718104928732,0.9989432898908066
107,0.009967798367142677,0.9989432898908066
108,0.008179185912013054,0.9989432898908066
109,0.007839923724532127,0.9989432898908066
110,0.009311042726039886,0.9989432898908066
111,0.006973491050302982,0.9989432898908066
112,0.008036941289901733,0.9992955265938711
113,0.007904216647148132,0.9992955265938711
114,0.008557812310755253,0.9992955265938711
115,0.007202880922704935,0.9992955265938711
116,0.006554954685270786,0.9992955265938711
117,0.007824704982340336,0.9992955265938711
118,0.008975520730018616,0.9992955265938711
119,0.007594434544444084,0.9992955265938711
120,0.006302869413048029,0.9992955265938711
121,0.008344842121005058,0.9992955265938711
122,0.009134325198829174,0.9992955265938711
123,0.008188227191567421,0.9992955265938711
124,0.008126772940158844,0.9992955265938711
125,0.007397436536848545,0.9992955265938711
126,0.006459563039243221,0.9992955265938711
127,0.007033787667751312,0.9992955265938711
128,0.007592902984470129,0.9992955265938711
129,0.006468728184700012,0.9992955265938711
130,0.006983996368944645,0.9992955265938711
131,0.009797020815312862,0.9992955265938711
132,0.007154043298214674,0.9992955265938711
133,0.005876928102225065,0.9992955265938711
134,0.010648573748767376,0.9992955265938711
135,0.006872641853988171,0.9992955265938711
136,0.008383483625948429,0.9992955265938711
137,0.005681762006133795,0.9992955265938711
138,0.005084815435111523,0.9992955265938711
139,0.0076054916717112064,0.9992955265938711
140,0.007704225368797779,0.9992955265938711
141,0.005393910687416792,0.9992955265938711
142,0.005327383056282997,0.9992955265938711
143,0.006273260805755854,0.9992955265938711
144,0.005940049421042204,0.9992955265938711
145,0.008148406632244587,0.9992955265938711
146,0.007357391994446516,0.9992955265938711
147,0.007023002952337265,0.9992955265938711
148,0.007005773950368166,0.9992955265938711
149,0.007640286348760128,0.9992955265938711
150,0.006550414487719536,0.9992955265938711
151,0.005762389861047268,0.9992955265938711
152,0.006618395447731018,0.9992955265938711
153,0.007906313985586166,0.9992955265938711
154,0.005609926301985979,0.9992955265938711
155,0.008020177483558655,0.9992955265938711
156,0.007339457981288433,0.9992955265938711
157,0.0058776079677045345,0.9992955265938711
158,0.005444696638733149,0.9992955265938711
159,0.006085933651775122,0.9992955265938711
160,0.0063005248084664345,0.9992955265938711
161,0.006089320406317711,0.9992955265938711
162,0.005972531158477068,0.9992955265938711
163,0.006243775133043528,0.9992955265938711
164,0.007051629945635796,0.9992955265938711
165,0.006065838038921356,0.9992955265938711
166,0.007064379286020994,0.9992955265938711
167,0.005571682937443256,0.9992955265938711
168,0.005421771667897701,0.9992955265938711
169,0.006398238241672516,0.9992955265938711
170,0.0061800223775208,0.9992955265938711
171,0.005544744897633791,0.9992955265938711
172,0.006566692143678665,0.9992955265938711
173,0.00638744980096817,0.9992955265938711
174,0.007527254521846771,0.9992955265938711
175,0.004822219721972942,0.9992955265938711
176,0.004416787065565586,0.9992955265938711
177,0.0054986728355288506,0.9992955265938711
178,0.00555393798276782,0.9992955265938711
179,0.00568104675039649,0.9992955265938711
180,0.005274772644042969,0.9992955265938711
181,0.007862737402319908,0.9992955265938711
182,0.004944648128002882,0.9992955265938711
183,0.005087075289338827,0.9992955265938711
184,0.006359732709825039,0.9992955265938711
185,0.00835923757404089,0.9992955265938711
186,0.0062259226106107235,0.9992955265938711
187,0.006362123414874077,0.9992955265938711
188,0.0066668628714978695,0.9992955265938711
189,0.006564796436578035,0.9992955265938711
190,0.005302563775330782,0.9992955265938711
191,0.009478439576923847,0.9992955265938711
