epoch,loss,val_auc
1,0.6953125,0.5141161173610719
2,0.69580078125,0.5233037166851966
3,0.68896484375,0.5802466693048409
4,0.68359375,0.6495734951413621
5,0.67138671875,0.708539362189936
6,0.6533203125,0.7349886307246813
7,0.6220703125,0.711526309508106
8,0.5791015625,0.7435664662910408
9,0.5302734375,0.8013236411831584
10,0.470703125,0.8272291003197215
11,0.40771484375,0.84421156274144
12,0.35205078125,0.8557706923951482
13,0.310302734375,0.8599245607753719
14,0.26416015625,0.8762479507038271
15,0.230224609375,0.8801734913725416
16,0.1878662109375,0.8872334344633513
17,0.165283203125,0.8897692225551346
18,0.1328125,0.8863439928141155
19,0.1094970703125,0.8884413414488602
20,0.09130859375,0.8952437484689167
21,0.07855224609375,0.8912597910817144
22,0.06353759765625,0.8846596440977129
23,0.05078125,0.8903706635008575
24,0.04425048828125,0.8879670981966192
25,0.035308837890625,0.8792981828003593
26,0.02923583984375,0.876655925528106
27,0.022796630859375,0.880798801515066
28,0.0207061767578125,0.8817372378314208
29,0.01558685302734375,0.880609261248359
30,0.0139312744140625,0.87724480373867
31,0.0130767822265625,0.8716870497044615
32,0.01100921630859375,0.8696300588564143
33,0.00824737548828125,0.8704150727696434
34,0.00698089599609375,0.8722365123334651
35,0.00649261474609375,0.8722090313503055
36,0.005706787109375,0.8720249872802307
37,0.005218505859375,0.869985427227216
38,0.004787445068359375,0.8672781578005163
39,0.003810882568359375,0.8643425606623073
40,0.0036945343017578125,0.8618612634342749
41,0.0034770965576171875,0.8615570882092449
42,0.0029697418212890625,0.8625445191927186
43,0.0027790069580078125,0.863411661987048
44,0.002490997314453125,0.8647844548715146
45,0.0022125244140625,0.8655658569983857
46,0.00206756591796875,0.8659978580536554
47,0.00218963623046875,0.865648771050433
48,0.00199127197265625,0.8646244370324307
49,0.0020599365234375,0.863342566943675
50,0.001842498779296875,0.862474481944209
51,0.0018091201782226562,0.8611577502653877
52,0.001495361328125,0.8603582892067261
53,0.0016603469848632812,0.85985829234741
54,0.0016689300537109375,0.8600580398364333
55,0.0016431808471679688,0.8605258446869052
56,0.0016202926635742188,0.8611772225048838
57,0.00136566162109375,0.8621849108988009
58,0.0014896392822265625,0.8622763047970804
59,0.0012884140014648438,0.8624531252944391
60,0.0012884140014648438,0.8620994842997216
61,0.0014591217041015625,0.8611316825899334
62,0.0013208389282226562,0.8601458219483546
63,0.0013828277587890625,0.8589478081167832
64,0.0013818740844726562,0.8583108774442372
65,0.0015306472778320312,0.8581186675963092
66,0.0012483596801757812,0.858491309727954
67,0.0014247894287109375,0.8587141412428314
68,0.001308441162109375,0.8591934095891357
69,0.0014123916625976562,0.8584482823600355
70,0.0013360977172851562,0.8577237266097576
71,0.0011539459228515625,0.8574239483420331
72,0.0012178421020507812,0.8568338138579532
73,0.0015249252319335938,0.8556471064880246
74,0.0013933181762695312,0.8553837601522603
75,0.00150299072265625,0.8562047348948814
76,0.001251220703125,0.8582169709989259
77,0.0015058517456054688,0.859674248277335
78,0.0014104843139648438,0.861280236933185
79,0.0014247894287109375,0.8624286279608796
80,0.0016336441040039062,0.8616646566290413
81,0.0013055801391601562,0.8607838518602271
82,0.0015506744384765625,0.8588460499619976
83,0.0014657974243164062,0.8581572980069221
84,0.0014085769653320312,0.8582716188968663
85,0.0014591217041015625,0.8581767702464181
86,0.0014247894287109375,0.8588375701157656
87,0.0012826919555664062,0.8591858719480406
88,0.0013179779052734375,0.8584699530781841
89,0.0014429092407226562,0.856724675096262
90,0.0013866424560546875,0.856189031475933
91,0.001491546630859375,0.8564938348377209
92,0.0014944076538085938,0.8578006733626046
93,0.0015964508056640625,0.859104214169509
94,0.001567840576171875,0.8591466134006697
95,0.001430511474609375,0.8577512075929171
96,0.0013952255249023438,0.8565285393935969
97,0.0013456344604492188,0.8560370223805127
98,0.0016603469848632812,0.8553330381090571
99,0.001598358154296875,0.8568645925590921
100,0.0014705657958984375,0.8587499450380338
101,0.0014495849609375,0.8595891357466348
102,0.0016164779663085938,0.8567901583532767
103,0.0016756057739257812,0.8548368100702886
104,0.0016031265258789062,0.8546161770340639
105,0.0015773773193359375,0.8548810937117229
106,0.001438140869140625,0.8549531724046959
107,0.00162506103515625,0.8546014158202524
108,0.0015058517456054688,0.8523135847136639
109,0.0016374588012695312,0.8482897406423328
110,0.0014410018920898438,0.8510259043598972
111,0.0014905929565429688,0.8541387930980333
112,0.0014553070068359375,0.8542019208422057
113,0.0013513565063476562,0.8544710774429808
114,0.0018253326416015625,0.857638142976489
115,0.0015726089477539062,0.8569679210557722
116,0.0015287399291992188,0.8553526673827425
117,0.001461029052734375,0.8491984974968751
118,0.0017786026000976562,0.8531204263792314
119,0.0018482208251953125,0.8526565473834963
120,0.001621246337890625,0.8509651321285671
