epoch,bpr_loss
1,0.695813
2,0.657449
3,0.559828
4,0.464695
5,0.441484
6,0.409518
7,0.415596
8,0.386263
9,0.375254
10,0.354586
11,0.352312
12,0.352979
13,0.343099
14,0.334287
15,0.331665
16,0.326555
17,0.320053
18,0.314593
19,0.31036
20,0.307592
21,0.301504
22,0.297574
23,0.292552
24,0.289661
25,0.284813
26,0.283243
27,0.280924
28,0.273299
29,0.272531
30,0.270148
31,0.265043
32,0.264306
33,0.262539
34,0.260105
35,0.25559
36,0.248636
37,0.248504
38,0.24726
39,0.245454
40,0.242702
41,0.2412
42,0.239416
43,0.234047
44,0.233517
45,0.231268
46,0.227756
47,0.226146
48,0.225279
49,0.22339
50,0.220985
51,0.217745
52,0.217394
53,0.217644
54,0.21335
55,0.210676
56,0.210025
57,0.208252
58,0.205758
59,0.204237
60,0.201683
61,0.199416
62,0.197645
63,0.19492
64,0.193592
65,0.191746
66,0.190533
67,0.188863
68,0.187984
69,0.183987
70,0.184005
71,0.180779
72,0.179904
73,0.1785
74,0.173338
75,0.173694
76,0.174493
77,0.170752
78,0.169294
79,0.169271
80,0.166755
81,0.166112
82,0.164118
83,0.161425
84,0.158732
85,0.158466
86,0.157538
87,0.158073
88,0.155646
89,0.156784
90,0.151556
91,0.152791
92,0.150503
93,0.147815
94,0.150235
95,0.147301
96,0.147067
97,0.144436
98,0.143995
99,0.139809
100,0.141658
101,0.142032
102,0.138644
103,0.138305
104,0.138826
105,0.136735
106,0.134558
107,0.136819
108,0.134999
109,0.131739
110,0.132251
111,0.131018
112,0.13154
113,0.128894
114,0.128001
115,0.129346
116,0.127306
117,0.126598
118,0.125486
119,0.123786
120,0.122566
121,0.124175
122,0.123802
123,0.124899
124,0.123385
125,0.122973
126,0.120226
127,0.124813
128,0.119272
129,0.121046
130,0.118809
131,0.118132
132,0.114954
133,0.116
134,0.116263
135,0.115261
136,0.113081
137,0.115776
138,0.113488
139,0.114585
140,0.11356
141,0.114394
142,0.111919
143,0.110106
144,0.111385
145,0.112107
146,0.112501
147,0.111106
148,0.110322
149,0.107781
150,0.108995
151,0.106768
152,0.107075
153,0.106093
154,0.104505
155,0.1084
156,0.105383
157,0.104681
158,0.10636
159,0.102762
160,0.103168
161,0.104226
162,0.103214
163,0.104521
164,0.102674
165,0.102801
166,0.102534
167,0.100885
168,0.101472
169,0.101159
170,0.102236
171,0.101309
172,0.100663
173,0.09873
174,0.100084
175,0.099603
176,0.099135
177,0.099327
178,0.100856
179,0.099868
180,0.10019
181,0.098333
182,0.099949
183,0.098901
184,0.096555
185,0.096733
186,0.098256
187,0.096902
188,0.096886
189,0.094655
190,0.094946
191,0.09597
192,0.095618
193,0.096291
194,0.093747
195,0.091605
196,0.095123
197,0.094169
198,0.095042
199,0.092719
200,0.09422
201,0.09233
202,0.093873
203,0.092924
204,0.09228
205,0.09264
206,0.093389
207,0.092247
208,0.090244
209,0.092468
210,0.091763
211,0.093444
212,0.091986
213,0.091947
214,0.090781
215,0.090927
216,0.091313
217,0.091107
218,0.091391
219,0.09077
220,0.090695
221,0.091102
222,0.091456
223,0.08985
224,0.091568
225,0.08994
226,0.090139
227,0.09015
228,0.090284
229,0.089585
230,0.089144
231,0.089614
232,0.088673
233,0.088364
234,0.089226
235,0.089047
236,0.089053
237,0.086777
238,0.090138
239,0.087865
240,0.088814
241,0.08888
242,0.088127
243,0.086608
244,0.086315
245,0.086433
246,0.086248
247,0.087852
248,0.086262
249,0.087413
250,0.085476
251,0.08657
252,0.084663
253,0.086924
254,0.084767
255,0.085175
256,0.085704
257,0.087129
258,0.085153
259,0.085663
260,0.085407
261,0.086995
262,0.086148
263,0.086593
264,0.085299
265,0.085743
266,0.082969
267,0.087469
268,0.083053
269,0.085386
270,0.083546
271,0.084245
272,0.083777
273,0.083584
274,0.083418
275,0.084198
276,0.084592
277,0.083314
278,0.082957
279,0.083582
280,0.081989
281,0.084814
282,0.081898
283,0.084967
284,0.084916
285,0.082391
286,0.083626
287,0.081656
288,0.082164
289,0.08183
290,0.082167
291,0.081427
292,0.083045
293,0.082242
294,0.081126
295,0.081637
296,0.084515
297,0.081339
298,0.083616
299,0.08025
300,0.081446
301,0.082331
302,0.082679
303,0.08077
304,0.081343
305,0.082127
306,0.081783
307,0.079842
308,0.082231
309,0.081453
310,0.081257
311,0.080421
312,0.081494
313,0.078551
314,0.080641
315,0.082948
316,0.081086
317,0.08281
318,0.080857
319,0.080971
320,0.080563
321,0.081224
322,0.079137
323,0.081119
324,0.079684
325,0.081364
326,0.082002
327,0.080787
328,0.079904
329,0.081
330,0.080819
331,0.081594
332,0.079332
333,0.079849
334,0.079609
335,0.079579
336,0.08127
337,0.080069
338,0.079571
339,0.080985
340,0.079513
341,0.079237
342,0.081719
343,0.078923
344,0.078706
345,0.079847
346,0.079164
347,0.078732
348,0.080086
349,0.080979
350,0.079729
351,0.080406
352,0.078192
353,0.078926
354,0.079216
355,0.077016
356,0.078863
357,0.078028
358,0.078043
359,0.079754
360,0.078701
361,0.08059
362,0.07899
363,0.080837
364,0.078186
365,0.07853
366,0.080176
367,0.07723
368,0.078535
369,0.080875
370,0.078687
371,0.079614
372,0.077519
373,0.079821
374,0.077974
375,0.079545
376,0.077936
377,0.077756
378,0.077096
379,0.078486
380,0.077555
381,0.08032
382,0.078465
383,0.078731
384,0.078545
385,0.079026
386,0.077257
387,0.077966
388,0.076424
389,0.077692
390,0.077388
391,0.077809
392,0.077403
393,0.07722
394,0.076522
395,0.079094
396,0.076247
397,0.076498
398,0.078155
399,0.07755
400,0.076766
401,0.07696
402,0.078054
403,0.077925
404,0.076782
405,0.076298
406,0.077355
407,0.078502
408,0.078069
409,0.077318
410,0.077603
411,0.076301
412,0.074991
413,0.076318
414,0.077474
415,0.077669
416,0.075246
417,0.07772
418,0.077013
419,0.077424
420,0.076112
421,0.076553
422,0.078266
423,0.076021
424,0.077985
425,0.077646
426,0.078677
427,0.076466
428,0.078586
429,0.0766
430,0.076421
431,0.075686
432,0.076192
433,0.076737
434,0.07556
435,0.076445
436,0.076763
437,0.078132
438,0.076354
439,0.077295
440,0.0755
441,0.07866
442,0.075657
443,0.076124
444,0.078969
445,0.076349
446,0.075348
447,0.076566
448,0.076673
449,0.075677
450,0.077013
451,0.076739
452,0.075202
453,0.076474
454,0.074991
455,0.078926
456,0.074786
457,0.077709
458,0.076375
459,0.07742
460,0.075734
461,0.078055
462,0.076702
463,0.075421
464,0.076864
465,0.075905
466,0.075493
467,0.077203
468,0.075984
469,0.076607
470,0.076698
471,0.075976
472,0.076022
473,0.077074
474,0.076944
475,0.076353
476,0.076134
477,0.076401
478,0.075559
479,0.075637
480,0.074516
481,0.07477
482,0.075348
483,0.075436
484,0.076777
485,0.07547
486,0.075647
487,0.075449
488,0.074624
489,0.075955
490,0.07486
491,0.074451
492,0.0749
493,0.07385
494,0.074784
495,0.075125
496,0.075581
497,0.076317
498,0.076335
499,0.076894
500,0.074595
501,0.074762
502,0.074419
503,0.074925
504,0.074749
505,0.073211
506,0.075635
507,0.074587
508,0.076027
509,0.074141
510,0.075713
511,0.074567
512,0.075202
513,0.074401
514,0.074794
515,0.074212
516,0.074178
517,0.074439
518,0.075226
519,0.073541
520,0.074266
521,0.074993
522,0.074077
523,0.075043
524,0.074318
525,0.074981
526,0.074356
527,0.075283
528,0.074101
529,0.075337
530,0.074896
531,0.075814
532,0.072891
533,0.074478
534,0.074934
535,0.075121
536,0.074563
537,0.074342
538,0.075612
539,0.075235
540,0.073959
541,0.074592
542,0.073561
543,0.073438
544,0.07428
545,0.073696
546,0.075596
547,0.074729
548,0.074385
549,0.074305
550,0.074787
551,0.074014
552,0.076219
553,0.074638
554,0.075298
555,0.075392
556,0.073601
557,0.073664
558,0.075488
559,0.073814
560,0.073802
561,0.073306
562,0.073303
563,0.07325
564,0.073937
565,0.073294
566,0.074099
567,0.073034
568,0.074489
569,0.073413
570,0.072175
571,0.073784
572,0.073711
573,0.073577
574,0.073165
575,0.074396
576,0.072705
577,0.07269
578,0.074075
579,0.07404
580,0.074301
581,0.07341
582,0.073454
583,0.073787
584,0.074363
585,0.073796
586,0.074089
587,0.074439
588,0.074227
589,0.072564
590,0.074968
591,0.074816
592,0.072514
593,0.072893
594,0.074604
595,0.073228
596,0.073707
597,0.074151
598,0.073314
599,0.074228
600,0.074143
601,0.074296
602,0.074457
603,0.07494
604,0.074754
605,0.074461
606,0.074306
607,0.074232
608,0.074159
609,0.075116
610,0.074882
611,0.074312
612,0.073911
613,0.074863
614,0.073478
615,0.074
616,0.073784
617,0.072678
618,0.074701
619,0.073845
620,0.073807
621,0.073631
622,0.074612
623,0.074748
624,0.071459
625,0.074029
626,0.074301
627,0.074134
628,0.073823
629,0.072743
630,0.074801
631,0.072946
632,0.074055
633,0.072157
634,0.074111
635,0.072551
636,0.073564
637,0.07264
638,0.072278
639,0.073461
640,0.072648
641,0.072872
642,0.071526
643,0.073861
644,0.073233
645,0.07362
646,0.074973
647,0.073428
648,0.073905
649,0.072136
650,0.072137
651,0.072791
652,0.072219
653,0.072753
654,0.072556
655,0.072696
656,0.073441
657,0.07173
658,0.072616
659,0.073904
660,0.071195
661,0.073203
662,0.072286
663,0.071554
664,0.073092
665,0.072784
666,0.073087
667,0.072787
668,0.074592
669,0.07316
670,0.073234
671,0.072265
672,0.073701
673,0.071643
674,0.070249
675,0.073488
676,0.073988
677,0.073569
678,0.073198
679,0.070946
680,0.07337
681,0.07126
682,0.071384
683,0.072836
684,0.072696
685,0.072169
686,0.073542
687,0.071932
688,0.071979
689,0.072088
690,0.072621
691,0.072517
692,0.071778
693,0.070436
694,0.072099
695,0.072482
696,0.072515
697,0.07384
698,0.073195
699,0.072126
700,0.071972
