epoch,bpr_loss
1,0.696297
2,0.65222
3,0.544062
4,0.470868
5,0.436029
6,0.405152
7,0.387971
8,0.381303
9,0.365945
10,0.35499
11,0.348127
12,0.344849
13,0.335614
14,0.329854
15,0.323423
16,0.317076
17,0.313185
18,0.306434
19,0.302653
20,0.295652
21,0.290807
22,0.285904
23,0.278252
24,0.279651
25,0.27652
26,0.273104
27,0.26826
28,0.266592
29,0.265263
30,0.25973
31,0.257931
32,0.254205
33,0.253171
34,0.247842
35,0.248466
36,0.244333
37,0.242223
38,0.239824
39,0.237358
40,0.233466
41,0.235252
42,0.233759
43,0.231107
44,0.22897
45,0.224679
46,0.222352
47,0.219121
48,0.218425
49,0.218286
50,0.215784
51,0.213685
52,0.214307
53,0.21007
54,0.207445
55,0.206057
56,0.201895
57,0.204017
58,0.199749
59,0.199856
60,0.197404
61,0.197125
62,0.191953
63,0.191184
64,0.190554
65,0.188895
66,0.190362
67,0.185636
68,0.18207
69,0.183651
70,0.179692
71,0.179639
72,0.176569
73,0.17544
74,0.170458
75,0.173158
76,0.172135
77,0.168341
78,0.166574
79,0.162995
80,0.162447
81,0.162064
82,0.161031
83,0.158641
84,0.157203
85,0.156303
86,0.157897
87,0.155633
88,0.154405
89,0.152091
90,0.150206
91,0.149349
92,0.148027
93,0.145991
94,0.143194
95,0.146231
96,0.145141
97,0.14776
98,0.142263
99,0.141051
100,0.138795
101,0.139902
102,0.138356
103,0.138387
104,0.135716
105,0.132394
106,0.133702
107,0.133598
108,0.13153
109,0.133913
110,0.130838
111,0.128308
112,0.128967
113,0.12894
114,0.12665
115,0.126101
116,0.126587
117,0.126911
118,0.126024
119,0.123534
120,0.122811
121,0.122079
122,0.122293
123,0.120901
124,0.121424
125,0.119603
126,0.118116
127,0.118652
128,0.118502
129,0.118585
130,0.116401
131,0.116658
132,0.11453
133,0.114211
134,0.112175
135,0.1156
136,0.113126
137,0.111022
138,0.11373
139,0.110732
140,0.110047
141,0.111082
142,0.111178
143,0.108733
144,0.109155
145,0.10744
146,0.109189
147,0.108799
148,0.106462
149,0.105143
150,0.107767
151,0.106214
152,0.104688
153,0.105738
154,0.105958
155,0.105348
156,0.10286
157,0.104118
158,0.102274
159,0.101832
160,0.101736
161,0.102394
162,0.101169
163,0.102767
164,0.101556
165,0.100429
166,0.09864
167,0.099636
168,0.100461
169,0.101614
170,0.099366
171,0.099765
172,0.099478
173,0.096673
174,0.096027
175,0.098776
176,0.099328
177,0.095979
178,0.095489
179,0.097318
180,0.099705
181,0.096565
182,0.09658
183,0.096995
184,0.095968
185,0.097073
186,0.093334
187,0.096885
188,0.092782
189,0.094671
190,0.095587
191,0.093586
192,0.092623
193,0.093797
194,0.095923
195,0.090375
196,0.093979
197,0.092357
198,0.09468
199,0.092087
200,0.091409
201,0.090558
202,0.091273
203,0.089919
204,0.089625
205,0.09188
206,0.093034
207,0.091708
208,0.090034
209,0.090546
210,0.089831
211,0.088741
212,0.092091
213,0.0895
214,0.089275
215,0.088971
216,0.089825
217,0.089265
218,0.089148
219,0.091208
220,0.089316
221,0.086662
222,0.089828
223,0.089143
224,0.089018
225,0.087941
226,0.08633
227,0.087896
228,0.088107
229,0.087402
230,0.087196
231,0.085672
232,0.087692
233,0.088241
234,0.088313
235,0.086211
236,0.086226
237,0.085317
238,0.084893
239,0.085376
240,0.085299
241,0.085276
242,0.08518
243,0.086263
244,0.086407
245,0.086263
246,0.085075
247,0.0849
248,0.085947
249,0.084083
250,0.085282
251,0.086296
252,0.085906
253,0.085117
254,0.085689
255,0.085746
256,0.086341
257,0.085719
258,0.084748
259,0.085619
260,0.085684
261,0.083857
262,0.086318
263,0.085168
264,0.084992
265,0.085625
266,0.082908
267,0.084566
268,0.082377
269,0.083491
270,0.083159
271,0.082632
272,0.082602
273,0.083323
274,0.084309
275,0.083942
276,0.082307
277,0.083747
278,0.083703
279,0.082514
280,0.082901
281,0.082208
282,0.081496
283,0.081289
284,0.081872
285,0.081345
286,0.08168
287,0.082016
288,0.082598
289,0.082279
290,0.080226
291,0.08051
292,0.080823
293,0.08185
294,0.080722
295,0.080187
296,0.081806
297,0.079684
298,0.081297
299,0.081523
300,0.082106
301,0.081897
302,0.079637
303,0.079463
304,0.080585
305,0.080557
306,0.081086
307,0.082849
308,0.082824
309,0.081606
310,0.081071
311,0.081282
312,0.079584
313,0.081394
314,0.079751
315,0.080202
316,0.080756
317,0.077825
318,0.081225
319,0.080594
320,0.078501
321,0.081206
322,0.080534
323,0.080983
324,0.079212
325,0.080599
326,0.080131
327,0.080242
328,0.079406
329,0.080195
330,0.079707
331,0.079793
332,0.079595
333,0.079996
334,0.08182
335,0.078728
336,0.079406
337,0.078642
338,0.078426
339,0.079095
340,0.08041
341,0.08041
342,0.081495
343,0.08181
344,0.079401
345,0.080798
346,0.080063
347,0.080657
348,0.082016
349,0.078365
350,0.081045
351,0.078357
352,0.077237
353,0.079859
354,0.078825
355,0.079276
356,0.079675
357,0.079677
358,0.080188
359,0.077849
360,0.079404
361,0.079147
362,0.077499
363,0.080125
364,0.078895
365,0.07952
366,0.078822
367,0.077946
368,0.078003
369,0.077334
370,0.077415
371,0.077765
372,0.078619
373,0.078149
374,0.077378
375,0.077226
376,0.077939
377,0.079737
378,0.077529
379,0.077287
380,0.077011
381,0.078831
