epoch,bpr_loss
1,0.696765
2,0.659484
3,0.573478
4,0.462069
5,0.465554
6,0.42119
7,0.399228
8,0.412259
9,0.393215
10,0.372136
11,0.361292
12,0.35139
13,0.345738
14,0.34458
15,0.339564
16,0.331825
17,0.321434
18,0.319826
19,0.320152
20,0.315388
21,0.309099
22,0.305909
23,0.301123
24,0.297543
25,0.293295
26,0.292446
27,0.285858
28,0.285814
29,0.282271
30,0.27761
31,0.277458
32,0.272881
33,0.26765
34,0.267482
35,0.26285
36,0.261256
37,0.261286
38,0.256383
39,0.25259
40,0.247816
41,0.247044
42,0.247628
43,0.243629
44,0.239178
45,0.237623
46,0.23781
47,0.231279
48,0.233968
49,0.230035
50,0.227023
51,0.226114
52,0.223125
53,0.221763
54,0.217726
55,0.215119
56,0.21167
57,0.214019
58,0.211204
59,0.208626
60,0.207255
61,0.207341
62,0.204354
63,0.198792
64,0.197919
65,0.194745
66,0.195468
67,0.192525
68,0.191556
69,0.18773
70,0.186716
71,0.185151
72,0.184421
73,0.183027
74,0.178459
75,0.178124
76,0.174663
77,0.174695
78,0.171676
79,0.170177
80,0.171993
81,0.168898
82,0.16741
83,0.163596
84,0.164256
85,0.161381
86,0.159533
87,0.157144
88,0.158067
89,0.15764
90,0.156093
91,0.152245
92,0.152419
93,0.151679
94,0.148499
95,0.151114
96,0.14312
97,0.147378
98,0.144677
99,0.141479
100,0.143573
101,0.140696
102,0.140563
103,0.138922
104,0.137791
105,0.136446
106,0.134683
107,0.135851
108,0.135892
109,0.133312
110,0.131572
111,0.130329
112,0.128071
113,0.127663
114,0.130698
115,0.126752
116,0.127248
117,0.125591
118,0.125902
119,0.122824
120,0.122204
121,0.124945
122,0.124674
123,0.123138
124,0.120599
125,0.119696
126,0.120956
127,0.118976
128,0.117213
129,0.116733
130,0.119988
131,0.117368
132,0.117132
133,0.114051
134,0.115992
135,0.114975
136,0.114346
137,0.113034
138,0.11204
139,0.112853
140,0.11153
141,0.111166
142,0.110638
143,0.109727
144,0.108542
145,0.111246
146,0.108993
147,0.108179
148,0.106319
149,0.109332
150,0.107658
151,0.10395
152,0.103418
153,0.103856
154,0.105192
155,0.104975
156,0.10299
157,0.102932
158,0.103516
159,0.104413
160,0.103409
161,0.102479
162,0.100677
163,0.10156
164,0.101036
165,0.099015
166,0.099738
167,0.100813
168,0.101409
169,0.097309
170,0.100859
171,0.099561
172,0.097593
173,0.097626
174,0.099687
175,0.097415
176,0.097628
177,0.097094
178,0.097602
179,0.096877
180,0.096308
181,0.095513
182,0.097136
183,0.094144
184,0.094889
185,0.093847
186,0.092725
187,0.094501
188,0.094729
189,0.093061
190,0.093987
191,0.092608
192,0.093794
193,0.092952
194,0.093074
195,0.092271
196,0.091198
197,0.091533
198,0.09311
199,0.091378
200,0.088219
201,0.090333
202,0.089858
203,0.090523
204,0.089951
205,0.090035
206,0.090041
207,0.089513
208,0.088767
209,0.087691
210,0.089287
211,0.088884
212,0.088949
213,0.090962
214,0.089998
215,0.088334
216,0.089541
217,0.087997
218,0.087562
219,0.089862
220,0.086124
221,0.087112
222,0.088066
223,0.086347
224,0.088572
225,0.08647
226,0.087066
227,0.087957
228,0.08691
229,0.08558
230,0.086199
231,0.088306
232,0.086561
233,0.085368
234,0.085455
235,0.087655
236,0.086783
237,0.085701
238,0.087207
239,0.086293
240,0.085382
241,0.085654
242,0.085304
243,0.085313
244,0.085504
245,0.085347
246,0.084126
247,0.083498
248,0.083824
249,0.085346
250,0.085625
251,0.083089
252,0.083551
253,0.083298
254,0.085641
255,0.081399
256,0.083838
257,0.084046
258,0.083294
259,0.082798
260,0.081609
261,0.083075
262,0.083009
263,0.082846
264,0.081731
265,0.082204
266,0.084706
267,0.083263
268,0.081137
269,0.081653
270,0.082102
271,0.081829
272,0.081387
273,0.081538
274,0.082192
275,0.083039
276,0.080458
277,0.080624
278,0.082455
279,0.080904
280,0.082238
281,0.082338
282,0.083102
283,0.082353
284,0.079958
285,0.081513
286,0.082456
287,0.081401
288,0.080803
289,0.081679
290,0.081253
291,0.079961
292,0.079647
293,0.081352
294,0.079557
295,0.079824
296,0.079993
297,0.081184
298,0.079386
299,0.080644
300,0.079109
301,0.08022
302,0.081013
303,0.07916
304,0.078956
305,0.079745
306,0.08037
307,0.079586
308,0.079416
309,0.080193
310,0.078273
311,0.078117
312,0.079421
313,0.080469
314,0.079091
315,0.081014
316,0.078583
317,0.079233
318,0.078565
319,0.078942
320,0.079272
321,0.07897
322,0.080895
323,0.078506
324,0.079695
325,0.080571
326,0.078499
327,0.078704
328,0.080943
329,0.078359
330,0.077644
331,0.078246
332,0.078406
333,0.07796
334,0.07866
335,0.078354
336,0.076606
337,0.079038
338,0.078559
339,0.077589
340,0.078099
341,0.081028
342,0.076741
343,0.077853
344,0.077495
345,0.077948
346,0.077987
347,0.076511
348,0.078784
349,0.078279
350,0.079121
351,0.076348
352,0.077058
353,0.076796
354,0.078221
355,0.079089
356,0.076568
357,0.07737
358,0.077531
359,0.077179
360,0.077159
361,0.074748
362,0.078665
363,0.078365
364,0.077081
365,0.077038
366,0.076312
367,0.078468
368,0.075282
369,0.077097
370,0.076954
371,0.075868
372,0.075913
373,0.077724
374,0.075193
375,0.077355
376,0.076396
