epoch,bpr_loss
1,0.697652
2,0.64554
3,0.537597
4,0.473482
5,0.424811
6,0.386721
7,0.399179
8,0.378909
9,0.366771
10,0.348884
11,0.353888
12,0.348151
13,0.335363
14,0.331612
15,0.330446
16,0.323385
17,0.318786
18,0.314019
19,0.312109
20,0.31107
21,0.305387
22,0.299507
23,0.30093
24,0.29615
25,0.294134
26,0.288644
27,0.28536
28,0.28346
29,0.276516
30,0.275067
31,0.270013
32,0.266077
33,0.265923
34,0.259006
35,0.257841
36,0.253745
37,0.251208
38,0.248286
39,0.246586
40,0.243976
41,0.24157
42,0.237624
43,0.240082
44,0.23655
45,0.236421
46,0.23236
47,0.229317
48,0.228832
49,0.224163
50,0.222873
51,0.220671
52,0.220758
53,0.220987
54,0.213628
55,0.212652
56,0.210012
57,0.209846
58,0.205515
59,0.205668
60,0.201198
61,0.201901
62,0.199682
63,0.193676
64,0.195995
65,0.193988
66,0.191664
67,0.19027
68,0.190814
69,0.184771
70,0.184626
71,0.181916
72,0.1799
73,0.180573
74,0.177355
75,0.176333
76,0.173072
77,0.17186
78,0.169106
79,0.167851
80,0.165708
81,0.166325
82,0.164024
83,0.161537
84,0.161424
85,0.156711
86,0.159341
87,0.156589
88,0.155562
89,0.153782
90,0.151798
91,0.15389
92,0.148789
93,0.147583
94,0.147719
95,0.145054
96,0.143811
97,0.143783
98,0.141826
99,0.139059
100,0.140207
101,0.13839
102,0.13746
103,0.137819
104,0.138532
105,0.134855
106,0.132807
107,0.138639
108,0.134492
109,0.13245
110,0.132033
111,0.129713
112,0.13136
113,0.129383
114,0.127867
115,0.124622
116,0.126144
117,0.122616
118,0.123969
119,0.120983
120,0.123143
121,0.120345
122,0.121518
123,0.117221
124,0.119322
125,0.118801
126,0.116107
127,0.116591
128,0.115402
129,0.114228
130,0.113201
131,0.112956
132,0.110953
133,0.117019
134,0.113398
135,0.11262
136,0.111875
137,0.112159
138,0.111633
139,0.110835
140,0.110187
141,0.107057
142,0.107801
143,0.109574
144,0.108172
145,0.108746
146,0.106928
147,0.106101
148,0.105967
149,0.106576
150,0.104326
151,0.103653
152,0.104224
153,0.103112
154,0.102459
155,0.101229
156,0.102397
157,0.100546
158,0.101486
159,0.102633
160,0.09965
161,0.102382
162,0.097629
163,0.101191
164,0.100423
165,0.098234
166,0.098566
167,0.100357
168,0.097657
169,0.098817
170,0.097778
171,0.098051
172,0.098387
173,0.097441
174,0.095541
175,0.096056
176,0.0957
177,0.096006
178,0.095451
179,0.094372
180,0.094213
181,0.095411
182,0.09392
183,0.094627
184,0.092365
185,0.094068
186,0.09438
187,0.092593
188,0.094321
189,0.093787
190,0.09418
191,0.094404
192,0.093644
193,0.09227
194,0.093158
195,0.094421
196,0.090948
197,0.092964
198,0.091431
199,0.092206
200,0.09188
201,0.09111
202,0.091333
203,0.091808
204,0.093135
205,0.093252
206,0.091627
207,0.090938
208,0.091912
209,0.090576
210,0.091571
211,0.089439
212,0.088038
213,0.089285
214,0.089461
215,0.088529
216,0.089607
217,0.088882
218,0.089374
219,0.088234
220,0.088611
221,0.088237
222,0.086336
223,0.087633
224,0.086191
225,0.087551
226,0.086929
227,0.08839
228,0.087523
229,0.086869
230,0.086571
231,0.085196
232,0.086877
233,0.085147
234,0.086574
235,0.084833
236,0.087585
237,0.086011
238,0.085458
239,0.085819
240,0.085533
241,0.084967
242,0.085234
243,0.086602
244,0.085832
245,0.085567
246,0.084638
247,0.084903
248,0.083994
249,0.085798
250,0.084473
251,0.086122
252,0.083912
253,0.083494
254,0.08361
255,0.08622
256,0.085683
257,0.085255
258,0.08172
259,0.084194
260,0.084796
261,0.082281
262,0.083509
263,0.084216
264,0.082407
265,0.083685
266,0.082007
267,0.083058
268,0.082383
269,0.083965
270,0.08262
271,0.082731
272,0.081554
273,0.08344
274,0.081214
275,0.080907
276,0.080805
277,0.082288
278,0.080983
279,0.081204
280,0.080342
281,0.082055
282,0.081028
283,0.082258
284,0.081158
285,0.081222
286,0.082234
287,0.080173
288,0.079831
289,0.07869
290,0.08009
291,0.081703
292,0.081158
293,0.080709
294,0.082091
295,0.080088
296,0.080334
297,0.080307
298,0.080143
299,0.079776
300,0.079305
301,0.079861
302,0.080306
303,0.080193
304,0.079329
305,0.08052
306,0.080682
307,0.079951
308,0.078643
309,0.079119
310,0.078968
311,0.078992
312,0.080385
313,0.080861
314,0.079619
315,0.079825
316,0.078919
317,0.079607
318,0.079153
319,0.079234
320,0.080812
321,0.079766
322,0.077633
323,0.078362
324,0.079026
325,0.079968
326,0.080204
327,0.077812
328,0.076821
329,0.077908
330,0.079555
331,0.080257
332,0.078006
333,0.079234
334,0.079357
335,0.077866
336,0.078225
337,0.079321
338,0.079604
339,0.078822
340,0.078953
341,0.077755
342,0.077136
343,0.077509
344,0.078022
345,0.07948
346,0.07744
347,0.077677
348,0.077315
349,0.077049
350,0.079548
351,0.077417
352,0.078526
353,0.07743
354,0.076369
355,0.078569
356,0.078069
357,0.075846
358,0.079528
359,0.077248
360,0.079874
361,0.076686
362,0.076227
363,0.077736
364,0.076789
365,0.079398
366,0.078243
367,0.078492
368,0.078096
369,0.078263
370,0.074872
371,0.079391
372,0.076247
373,0.077036
374,0.077159
375,0.076867
376,0.076237
377,0.07777
378,0.076776
379,0.077052
380,0.076633
381,0.076888
382,0.077471
383,0.076135
384,0.077302
385,0.075261
386,0.078154
387,0.076296
388,0.075687
389,0.075582
390,0.077076
391,0.076258
392,0.076921
393,0.076167
394,0.075682
395,0.07625
396,0.077092
397,0.076372
398,0.076005
399,0.077038
400,0.074907
401,0.076816
402,0.077795
403,0.077125
404,0.074294
405,0.076396
406,0.075458
407,0.076022
408,0.076464
409,0.076775
410,0.075711
411,0.076259
412,0.075344
413,0.076892
414,0.075428
415,0.074597
416,0.074189
417,0.078177
418,0.075572
419,0.075337
420,0.07634
421,0.077745
422,0.073756
423,0.07658
424,0.076647
425,0.075039
426,0.075834
427,0.076481
428,0.074851
429,0.076129
430,0.075204
431,0.074016
432,0.074919
433,0.074487
434,0.075288
435,0.075453
436,0.074525
437,0.076587
438,0.074944
439,0.074089
440,0.074672
441,0.074869
442,0.075074
443,0.075688
444,0.07562
445,0.075326
446,0.07529
447,0.076166
448,0.074149
449,0.075434
450,0.074529
451,0.075209
452,0.076493
453,0.075387
454,0.075646
455,0.073848
456,0.074419
457,0.075561
458,0.074336
459,0.074755
460,0.076465
461,0.074744
462,0.07531
463,0.074235
464,0.074037
465,0.074025
466,0.075737
467,0.074642
468,0.073885
469,0.073321
470,0.073234
471,0.074372
472,0.074498
473,0.072989
474,0.07558
475,0.073576
476,0.0743
477,0.074275
478,0.076758
479,0.075577
480,0.075045
481,0.073344
482,0.076884
483,0.076966
484,0.074251
485,0.076568
486,0.076362
487,0.073324
488,0.074535
489,0.076321
490,0.075269
491,0.074595
492,0.076735
493,0.074312
494,0.07482
495,0.076274
496,0.074603
497,0.0739
498,0.075102
499,0.073424
500,0.073365
501,0.075087
502,0.074912
503,0.075597
504,0.073986
505,0.073305
506,0.073339
507,0.074702
508,0.07272
509,0.073103
510,0.074047
511,0.074286
512,0.074568
513,0.073094
514,0.074038
515,0.074669
516,0.073041
517,0.074076
518,0.075133
519,0.074419
520,0.075074
521,0.072852
522,0.074133
523,0.072726
524,0.074974
525,0.075988
526,0.07456
527,0.074843
528,0.07389
529,0.073259
530,0.073377
531,0.072603
532,0.074611
533,0.073369
534,0.072956
535,0.074769
536,0.073285
537,0.073131
538,0.074958
539,0.073306
540,0.073344
541,0.073335
542,0.073879
543,0.07359
544,0.075053
545,0.073502
546,0.072935
547,0.073593
548,0.07411
549,0.072774
550,0.073905
551,0.07161
552,0.07216
553,0.074024
554,0.074541
555,0.072189
556,0.073186
557,0.07314
558,0.073377
559,0.074303
560,0.07288
561,0.073686
562,0.073312
563,0.072597
564,0.073101
565,0.073061
566,0.072734
567,0.072463
568,0.073496
569,0.074139
570,0.072613
571,0.072153
572,0.071591
573,0.072493
574,0.073896
575,0.074068
576,0.073517
577,0.073182
578,0.071369
579,0.071811
580,0.073276
581,0.0715
582,0.071129
583,0.073466
584,0.072785
585,0.073694
586,0.072691
587,0.073117
588,0.072837
589,0.072034
590,0.07222
591,0.072309
592,0.071846
593,0.072575
594,0.07109
595,0.072773
596,0.071483
597,0.071866
598,0.071343
599,0.072264
600,0.072005
601,0.072636
602,0.072414
603,0.071991
604,0.072788
605,0.071164
606,0.072117
607,0.071211
608,0.072157
609,0.071076
610,0.071619
611,0.071668
612,0.071618
613,0.072075
614,0.073792
615,0.071836
616,0.07202
617,0.072349
618,0.071608
619,0.072518
620,0.072697
621,0.07259
622,0.072156
623,0.070885
624,0.071881
625,0.073151
626,0.071561
627,0.072367
628,0.072395
629,0.072326
630,0.071408
631,0.071254
632,0.070872
633,0.073091
634,0.070899
635,0.07259
636,0.071051
637,0.071749
638,0.07095
639,0.072417
640,0.073306
641,0.072194
642,0.073356
643,0.073702
644,0.071483
645,0.070411
646,0.073107
647,0.070416
648,0.071626
649,0.071901
650,0.071072
651,0.071205
652,0.072453
653,0.071011
654,0.070354
655,0.070884
656,0.072194
657,0.071323
658,0.072351
659,0.070964
660,0.072008
661,0.072637
662,0.071427
663,0.072841
664,0.072243
665,0.071517
666,0.071731
667,0.071857
668,0.07253
669,0.072111
670,0.072728
671,0.071744
672,0.070796
673,0.071119
674,0.072383
675,0.073335
676,0.072803
677,0.071882
678,0.071907
679,0.072538
680,0.071813
681,0.073525
682,0.07298
683,0.074823
684,0.072244
685,0.072419
686,0.072281
687,0.069459
688,0.07126
689,0.07229
690,0.071119
691,0.070296
692,0.071559
693,0.071513
694,0.071151
695,0.072265
696,0.073676
697,0.071835
698,0.07183
699,0.071879
700,0.072512
