epoch,loss,val_auc
1,0.6923828125,0.6793206854972147
5,0.611328125,0.7658349710256521
10,0.46630859375,0.8642323509347652
15,0.343017578125,0.8543566637747879
20,0.2359619140625,0.8551310671520254
25,0.15234375,0.8654710431334414
30,0.0916748046875,0.8636582628725867
35,0.053802490234375,0.862674431103497
40,0.0335693359375,0.8440235177224464
45,0.020782470703125,0.8461407567073562
50,0.01409912109375,0.8353998443751876
55,0.009735107421875,0.842625525558977
60,0.00714111328125,0.8398563405727871
65,0.00547027587890625,0.8466481488859492
70,0.0045166015625,0.841761682634336
75,0.00365447998046875,0.8435811789921139
