epoch,loss,val_auc
1,0.6943359375,0.32608715899015905
5,0.5419921875,0.8062777497831373
10,0.11016845703125,0.5810957058381363
15,0.0121612548828125,0.5488444473668157
20,0.00176239013671875,0.6258157840545251
25,0.0005097389221191406,0.578179381387514
30,0.0001817941665649414,0.6643283104492561
35,8.696317672729492e-05,0.6141182188725689
40,8.744001388549805e-05,0.6308405371276512
45,5.131959915161133e-05,0.6706908486926472
50,5.5849552154541016e-05,0.6487013259256299
55,5.143880844116211e-05,0.6660968453695095
1,0.69482421875,0.5165467825502132
5,0.54541015625,0.8069653583187857
10,0.155517578125,0.8120293965728032
15,0.0195159912109375,0.6696739275584456
20,0.002048492431640625,0.5082426072448808
25,0.000392913818359375,0.5334657461293834
30,0.00010979175567626953,0.6173360966183337
35,4.2498111724853516e-05,0.6468653566432176
40,2.8133392333984375e-05,0.6410381424579598
45,2.1755695343017578e-05,0.6379272526362816
50,1.6808509826660156e-05,0.6336135678654764
55,1.7940998077392578e-05,0.6323710561497375
60,1.6033649444580078e-05,0.6292814409653478
