epoch,loss,val_auc
1,0.69580078125,0.5749930863229857
5,0.61962890625,0.7535210609806965
10,0.48193359375,0.8622373611755934
15,0.35595703125,0.9036836864704797
20,0.2479248046875,0.9182484028942637
25,0.16455078125,0.9251671047849346
30,0.10687255859375,0.9269064437941557
35,0.06695556640625,0.9240847301486892
40,0.043609619140625,0.9113438519661659
45,0.02789306640625,0.9025946575319075
50,0.0188140869140625,0.8968435840540671
55,0.01318359375,0.8915201552020074
60,0.009857177734375,0.8798755619446109
65,0.00809478759765625,0.8806937484195626
70,0.006305694580078125,0.8797429962736231
75,0.00513458251953125,0.8805031771366497
80,0.004322052001953125,0.8790137842604284
