epoch,loss,train_acc
1,1.1102616786956787,0.3876706661150186
2,1.0859726667404175,0.3847745138601572
3,1.070410132408142,0.395945386843194
4,1.0397837162017822,0.5866776996276376
5,0.9952553510665894,0.6263963591228796
6,0.9291560053825378,0.6367397600330988
7,0.8510304093360901,0.6483243690525444
8,0.7671189308166504,0.6756309474555233
9,0.6832267642021179,0.7107985105502689
10,0.6019538640975952,0.7645841952834092
11,0.5225502848625183,0.8498138187836161
12,0.45137491822242737,0.8944973107157633
13,0.38385266065597534,0.9176665287546545
14,0.3149101436138153,0.9280099296648738
15,0.25786587595939636,0.9387670666115019
16,0.20660334825515747,0.9499379395945386
17,0.17057262361049652,0.9573851882498966
18,0.14645199477672577,0.9693835333057509
19,0.11932067573070526,0.9760033098882913
20,0.10709650814533234,0.9817956143980141
21,0.08715987950563431,0.9859329747621017
22,0.07269810885190964,0.9875879189077369
23,0.06146205961704254,0.9933802234174597
24,0.05465535819530487,0.9921390153082333
25,0.0476352795958519,0.9971038477451386
26,0.040841419249773026,0.9975175837815474
27,0.03454286977648735,0.9962763756723211
28,0.0367627814412117,0.9987587918907737
29,0.028751157224178314,0.998345055854365
30,0.028646377846598625,0.9987587918907737
31,0.023212136700749397,0.998345055854365
32,0.018248552456498146,0.9975175837815474
33,0.023064708337187767,0.998345055854365
34,0.015504203736782074,0.9991725279271825
35,0.014443062245845795,0.9991725279271825
36,0.017234306782484055,0.9995862639635912
37,0.012544448487460613,0.9995862639635912
38,0.010384754277765751,0.9995862639635912
39,0.011299582198262215,0.9995862639635912
40,0.012116429395973682,1.0
41,0.009724054485559464,1.0
42,0.008592951111495495,1.0
43,0.010466013103723526,1.0
44,0.007932314649224281,1.0
45,0.005891299806535244,1.0
46,0.006149193737655878,1.0
47,0.0073016006499528885,1.0
48,0.005275775212794542,1.0
49,0.005794955883175135,1.0
50,0.005404466763138771,1.0
51,0.006429443135857582,1.0
52,0.005880102980881929,1.0
53,0.006329389289021492,1.0
54,0.004260987974703312,1.0
55,0.004038797691464424,1.0
56,0.004542804788798094,1.0
57,0.003913508262485266,1.0
58,0.006097626872360706,1.0
59,0.004049710929393768,1.0
60,0.004943304695188999,1.0
61,0.004529406316578388,1.0
62,0.004224502015858889,1.0
63,0.00534483976662159,1.0
64,0.0035405701491981745,1.0
65,0.0037815680261701345,1.0
66,0.003878320101648569,1.0
67,0.006345701869577169,1.0
68,0.0032884550746530294,1.0
69,0.00344304321333766,1.0
70,0.005081357434391975,1.0
71,0.0035892659798264503,1.0
72,0.003976444713771343,1.0
73,0.0030751312151551247,1.0
74,0.004392444156110287,1.0
75,0.004017118364572525,1.0
76,0.0035221793223172426,1.0
77,0.0040041618049144745,1.0
78,0.0033478557597845793,1.0
79,0.00351991830393672,1.0
80,0.004071101546287537,1.0
81,0.003656777087599039,1.0
82,0.0029844201635569334,1.0
83,0.0030564358457922935,1.0
84,0.003869297681376338,1.0
85,0.0031190779991447926,1.0
86,0.003667919896543026,1.0
87,0.0029796073213219643,1.0
88,0.003893328132107854,1.0
89,0.003092240309342742,1.0
90,0.0033709167037159204,1.0
91,0.0036615340504795313,1.0
92,0.0038006994873285294,1.0
93,0.002401184057816863,1.0
94,0.0033341380767524242,1.0
95,0.003717664396390319,1.0
96,0.0031983661465346813,1.0
97,0.0039407978765666485,1.0
98,0.0033485039602965117,1.0
99,0.0031249879393726587,1.0
100,0.0032956430222839117,1.0
