epoch,loss,train_acc
1,1.0966331958770752,0.3847745138601572
2,1.081160306930542,0.39553165080678526
3,1.057926893234253,0.5419942076954902
4,1.0164828300476074,0.6400496483243691
5,0.951599657535553,0.6541166735622673
6,0.8610835671424866,0.6756309474555233
7,0.759738028049469,0.7058336781133637
8,0.6556933522224426,0.7658254033926355
9,0.565076470375061,0.8349193214729003
10,0.4772445261478424,0.8800165494414564
11,0.39185604453086853,0.9089780719900703
12,0.31684359908103943,0.9284236657012825
13,0.255193293094635,0.9383533305750931
14,0.2074183225631714,0.951179147703765
15,0.1717163473367691,0.9652461729416633
16,0.13961905241012573,0.9718659495242036
17,0.12607577443122864,0.9797269342159702
18,0.09751930832862854,0.9826230864708316
19,0.0875326618552208,0.9851055026892842
20,0.07381487637758255,0.9859329747621017
21,0.06910587847232819,0.9913115432354158
22,0.05531768873333931,0.990897807199007
23,0.04718892648816109,0.9966901117087298
24,0.03391746059060097,0.9971038477451386
25,0.03593999892473221,0.9971038477451386
26,0.03180425986647606,0.9979313198179561
27,0.02451079897582531,0.9979313198179561
28,0.020363666117191315,0.998345055854365
29,0.018934519961476326,0.9987587918907737
30,0.017321784049272537,0.9991725279271825
31,0.018693067133426666,0.9995862639635912
32,0.012787094339728355,0.9995862639635912
33,0.013185720890760422,1.0
34,0.01389979850500822,1.0
35,0.010038346983492374,1.0
36,0.008945626206696033,1.0
37,0.012748516164720058,1.0
38,0.007145289331674576,1.0
39,0.008459948934614658,1.0
40,0.0071972510777413845,1.0
41,0.008803337812423706,1.0
42,0.006369101814925671,1.0
43,0.006647208705544472,1.0
44,0.006825323682278395,1.0
45,0.007191529031842947,1.0
46,0.005748352501541376,1.0
47,0.005915153305977583,1.0
48,0.005846148822456598,1.0
49,0.004660075064748526,1.0
50,0.00708196172490716,1.0
51,0.005891930311918259,1.0
52,0.005710866767913103,1.0
53,0.0042387815192341805,1.0
54,0.004773118998855352,1.0
55,0.005158643703907728,1.0
56,0.004334166646003723,1.0
57,0.004866627510637045,1.0
58,0.004653644282370806,1.0
59,0.004138073418289423,1.0
60,0.0031571057625114918,1.0
61,0.004023093730211258,1.0
62,0.003839209210127592,1.0
63,0.003837891621515155,1.0
64,0.004429663997143507,1.0
65,0.003555760718882084,1.0
66,0.0041989414021372795,1.0
67,0.0034380145370960236,1.0
68,0.003624801291152835,1.0
69,0.0035883525852113962,1.0
70,0.0036315724719315767,1.0
71,0.0029990647453814745,1.0
72,0.0031168791465461254,1.0
73,0.0032963964622467756,1.0
74,0.0037494192365556955,1.0
75,0.002842843998223543,1.0
76,0.0031419149599969387,1.0
77,0.003979142755270004,1.0
78,0.0037441356107592583,1.0
79,0.0032544154673814774,1.0
80,0.0043230787850916386,1.0
81,0.0027317709755152464,1.0
82,0.002685378771275282,1.0
83,0.003141729161143303,1.0
84,0.0027568379882723093,1.0
85,0.0032414353918284178,1.0
86,0.0033072708174586296,1.0
87,0.002793304855003953,1.0
88,0.003256110241636634,1.0
89,0.003464629640802741,1.0
90,0.002789874095469713,1.0
91,0.002679723547771573,1.0
92,0.0032175539527088404,1.0
93,0.0034943227656185627,1.0
94,0.0028753080405294895,1.0
95,0.004430677741765976,1.0
96,0.00304392003454268,1.0
97,0.0032622888684272766,1.0
98,0.003231974085792899,1.0
99,0.003789567621424794,1.0
100,0.002932653296738863,1.0
