epoch,loss,val_auc
1,0.69482421875,0.30933685779355885
5,0.611328125,0.6960106969698694
10,0.465087890625,0.8261859448190515
15,0.3408203125,0.8697267426685996
20,0.2274169921875,0.8773419054363795
25,0.14111328125,0.8658320309038028
30,0.08404541015625,0.8363898035663613
35,0.050506591796875,0.7849705069027004
40,0.0308685302734375,0.7701823021902119
45,0.0198974609375,0.7420780189302868
50,0.013916015625,0.7160954791561135
55,0.0098114013671875,0.7075451234712953
60,0.00757598876953125,0.7061235225196584
65,0.00577545166015625,0.6930622263454757
70,0.0048980712890625,0.6886940736542803
