epoch,bpr_loss
1,0.693049
2,0.670732
3,0.604081
4,0.491794
5,0.564407
6,0.470231
7,0.45429
8,0.483091
9,0.459279
10,0.423167
11,0.418723
12,0.420263
13,0.414869
14,0.404215
15,0.398783
16,0.398581
17,0.392776
18,0.380794
19,0.372363
20,0.374652
21,0.367049
22,0.359195
23,0.357538
24,0.353963
25,0.353996
26,0.342878
27,0.337257
28,0.329469
29,0.317392
30,0.312666
31,0.303354
32,0.290669
33,0.281964
34,0.271606
35,0.269868
36,0.253007
37,0.25527
38,0.256968
39,0.250771
40,0.249474
41,0.236446
42,0.23731
43,0.233651
44,0.229514
45,0.224181
46,0.223039
47,0.221224
48,0.212741
49,0.208353
50,0.211826
51,0.206281
52,0.205902
53,0.193881
54,0.190398
55,0.189492
56,0.185848
57,0.188776
58,0.18952
59,0.180365
60,0.179506
61,0.177553
62,0.174818
63,0.171439
64,0.172588
65,0.168983
66,0.171224
67,0.17043
68,0.169009
69,0.158489
70,0.158556
71,0.16582
72,0.160965
73,0.160734
74,0.159191
75,0.161773
76,0.157266
77,0.156135
78,0.153434
79,0.151587
80,0.151991
81,0.148528
82,0.149034
83,0.150408
84,0.145083
85,0.142912
86,0.142658
87,0.142431
88,0.141664
89,0.137528
90,0.134268
91,0.135506
92,0.132996
93,0.13244
94,0.127581
95,0.130337
96,0.127213
97,0.127685
98,0.125975
99,0.12207
100,0.122686
101,0.116591
102,0.123709
103,0.118986
104,0.120204
105,0.117315
106,0.115098
107,0.113578
108,0.110392
109,0.109845
110,0.1097
111,0.11058
112,0.108182
113,0.109506
114,0.110117
115,0.106903
116,0.107738
117,0.105804
118,0.10935
119,0.106598
120,0.105798
121,0.107751
122,0.104075
123,0.10455
124,0.105009
125,0.103658
126,0.100867
127,0.103753
128,0.10146
129,0.099343
130,0.101012
131,0.097001
132,0.100466
133,0.096826
134,0.095609
135,0.096199
136,0.09805
137,0.092216
138,0.092132
139,0.092643
140,0.093304
141,0.089847
142,0.087587
143,0.092769
144,0.094819
145,0.089986
146,0.089135
147,0.092236
148,0.088495
149,0.087989
150,0.089572
151,0.086168
152,0.090482
153,0.087888
154,0.088568
155,0.082541
156,0.082852
157,0.087369
158,0.085882
159,0.084752
160,0.083326
161,0.081418
162,0.088288
163,0.086306
164,0.083571
165,0.082349
166,0.081057
167,0.083074
168,0.079355
169,0.083042
170,0.079544
171,0.082941
172,0.07904
173,0.079799
174,0.079046
175,0.075955
176,0.077153
177,0.079215
178,0.075531
179,0.075505
180,0.075103
181,0.073871
182,0.076171
183,0.076589
184,0.075643
185,0.074946
186,0.075393
187,0.072111
188,0.072804
189,0.071977
190,0.07645
191,0.071643
192,0.073994
193,0.074743
194,0.073079
195,0.072374
196,0.075612
197,0.069469
198,0.070567
199,0.072827
200,0.069611
201,0.071112
202,0.074743
203,0.070052
204,0.07166
205,0.067676
206,0.06957
207,0.071645
208,0.069269
209,0.067862
210,0.069671
211,0.067972
212,0.070447
213,0.069643
214,0.068002
215,0.068937
216,0.066287
217,0.068754
218,0.070252
219,0.067735
220,0.067994
221,0.064717
222,0.068148
223,0.069813
224,0.067103
225,0.067785
226,0.064634
227,0.06498
228,0.06598
229,0.066888
230,0.067018
231,0.06627
232,0.066937
233,0.063884
234,0.066992
235,0.065712
236,0.068117
237,0.066904
238,0.064991
239,0.065097
240,0.064157
241,0.066937
242,0.063344
243,0.065178
244,0.066263
245,0.063196
246,0.063481
247,0.064724
248,0.063872
249,0.064845
250,0.066128
251,0.063612
252,0.063683
253,0.065076
254,0.063727
255,0.064993
256,0.06346
257,0.064213
258,0.064012
259,0.064502
260,0.061773
261,0.063617
262,0.061792
263,0.061889
264,0.061129
265,0.061076
266,0.061337
267,0.063198
268,0.062365
269,0.062143
270,0.064079
271,0.063409
272,0.060276
273,0.060868
274,0.060827
275,0.062663
276,0.061601
277,0.062265
278,0.060471
279,0.062608
280,0.062407
281,0.059469
282,0.059146
283,0.060014
284,0.060721
285,0.05868
286,0.061247
287,0.060012
288,0.060956
289,0.05995
290,0.060459
291,0.0636
292,0.060078
293,0.063846
294,0.059907
295,0.063036
296,0.061169
297,0.060652
298,0.057949
299,0.060601
300,0.060425
301,0.061599
302,0.059358
303,0.060046
304,0.058037
305,0.058999
306,0.057569
307,0.060169
308,0.059015
309,0.060956
310,0.06088
311,0.05863
312,0.05975
313,0.058142
314,0.059879
315,0.058766
316,0.060183
317,0.058679
318,0.056873
319,0.059304
320,0.058243
321,0.060894
322,0.058631
323,0.058937
324,0.057245
325,0.058353
326,0.057627
327,0.060376
328,0.057938
329,0.058224
330,0.060644
331,0.057113
332,0.056816
333,0.057552
334,0.056873
335,0.058665
336,0.056801
337,0.057678
338,0.057204
339,0.056454
340,0.059369
341,0.057247
342,0.056559
343,0.056749
344,0.056467
345,0.058627
346,0.055784
347,0.05757
348,0.05588
349,0.054013
350,0.056091
351,0.056801
352,0.055428
353,0.056817
354,0.056709
355,0.055706
356,0.054262
357,0.057423
358,0.056194
359,0.055737
360,0.055173
361,0.054351
362,0.053271
363,0.055884
364,0.055372
365,0.057912
366,0.055624
367,0.055682
368,0.052991
369,0.056839
370,0.055236
371,0.055567
372,0.055065
373,0.055223
374,0.055032
375,0.05407
376,0.055191
377,0.055205
378,0.055073
379,0.055734
380,0.054231
381,0.053379
382,0.053419
383,0.055125
384,0.05372
385,0.052598
386,0.053751
387,0.0538
388,0.054557
389,0.05524
390,0.054462
391,0.054992
392,0.053128
393,0.0568
394,0.054253
395,0.055933
396,0.053309
397,0.053039
398,0.05407
399,0.053185
400,0.054332
401,0.051643
402,0.053907
403,0.052937
404,0.053863
405,0.054788
406,0.054603
407,0.051722
408,0.054229
409,0.049752
410,0.05599
411,0.053248
412,0.053479
413,0.053887
414,0.054061
415,0.053511
416,0.053497
417,0.051569
418,0.053614
419,0.052344
420,0.052584
421,0.053822
422,0.053102
423,0.050604
424,0.053467
425,0.05245
426,0.053864
427,0.054299
428,0.051755
429,0.052747
430,0.051543
431,0.052853
432,0.051223
433,0.053841
434,0.056127
435,0.052664
436,0.053034
437,0.053497
438,0.051445
439,0.053596
440,0.052236
441,0.05277
442,0.051373
443,0.054882
444,0.053858
445,0.055763
446,0.053682
447,0.052665
448,0.052382
449,0.052253
450,0.053
451,0.054572
452,0.050515
453,0.05028
454,0.052687
455,0.051879
456,0.053288
457,0.052698
458,0.051452
459,0.052852
460,0.052026
461,0.053464
462,0.052139
463,0.052354
464,0.053752
465,0.053111
466,0.05243
467,0.050517
468,0.052579
469,0.053093
470,0.051956
471,0.052024
472,0.054079
473,0.050202
474,0.052983
475,0.0524
476,0.051323
477,0.052034
478,0.051762
479,0.052648
480,0.051874
481,0.05157
482,0.05091
483,0.050134
484,0.05276
485,0.05232
486,0.05143
487,0.052378
488,0.051586
489,0.050709
490,0.050627
491,0.051682
492,0.051407
493,0.052762
494,0.051027
495,0.051666
496,0.051483
497,0.050984
498,0.050212
499,0.05072
500,0.051261
501,0.05193
502,0.050782
503,0.051346
504,0.050875
505,0.052326
506,0.05246
507,0.051373
508,0.054489
509,0.051212
510,0.051827
511,0.05099
512,0.051221
513,0.052644
514,0.050699
515,0.050709
516,0.050607
517,0.052763
518,0.050711
519,0.052364
520,0.050813
521,0.049554
522,0.049964
523,0.052414
524,0.050613
525,0.048634
526,0.051492
527,0.053212
528,0.051539
529,0.04938
530,0.051606
531,0.051629
532,0.049643
533,0.051254
534,0.052997
535,0.049822
536,0.052234
537,0.049912
538,0.050657
539,0.049911
540,0.052177
