epoch,bpr_loss
1,0.692175
2,0.674408
3,0.625097
4,0.52876
5,0.51681
6,0.481805
7,0.458151
8,0.458366
9,0.426999
10,0.420557
11,0.416379
12,0.39871
13,0.397812
14,0.391876
15,0.375067
16,0.369197
17,0.373014
18,0.358201
19,0.355714
20,0.347884
21,0.341395
22,0.3388
23,0.335909
24,0.331931
25,0.320346
26,0.313775
27,0.311086
28,0.302228
29,0.295612
30,0.285531
31,0.271845
32,0.262699
33,0.258057
34,0.251269
35,0.243469
36,0.237605
37,0.232149
38,0.233072
39,0.22064
40,0.217888
41,0.213882
42,0.215343
43,0.207584
44,0.207186
45,0.203428
46,0.204335
47,0.201167
48,0.19699
49,0.196172
50,0.192465
51,0.185761
52,0.185997
53,0.179863
54,0.180305
55,0.182637
56,0.177081
57,0.172607
58,0.171756
59,0.170328
60,0.163072
61,0.159926
62,0.158939
63,0.154235
64,0.152478
65,0.146577
66,0.145339
67,0.144887
68,0.144404
69,0.138163
70,0.137184
71,0.137039
72,0.134343
73,0.134138
74,0.133839
75,0.130351
76,0.127366
77,0.128474
78,0.126545
79,0.126096
80,0.128711
81,0.122898
82,0.121833
83,0.121192
84,0.12156
85,0.120341
86,0.118683
87,0.119013
88,0.118215
89,0.112039
90,0.116674
91,0.116734
92,0.113918
93,0.112138
94,0.108712
95,0.11086
96,0.107703
97,0.10935
98,0.106275
99,0.104995
100,0.106377
101,0.106148
102,0.105635
103,0.104538
104,0.104748
105,0.099497
106,0.097678
107,0.102836
108,0.097225
109,0.098464
110,0.100026
111,0.095205
112,0.0955
113,0.092811
114,0.096163
115,0.0942
116,0.101489
117,0.094007
118,0.092363
119,0.090547
120,0.092268
121,0.095426
122,0.089418
123,0.089577
124,0.092668
125,0.087892
126,0.091722
127,0.090197
128,0.086204
129,0.085656
130,0.084818
131,0.092105
132,0.089851
133,0.089212
134,0.089241
135,0.084782
136,0.084012
137,0.08708
138,0.084444
139,0.08614
140,0.082696
141,0.085695
142,0.083861
143,0.082386
144,0.081676
145,0.083542
146,0.078489
147,0.085224
148,0.08377
149,0.080413
150,0.081307
151,0.079406
152,0.080548
153,0.080453
154,0.080696
155,0.079503
156,0.076611
157,0.078888
158,0.080737
159,0.079765
160,0.079944
161,0.081282
162,0.07708
163,0.077849
164,0.076137
165,0.076885
166,0.077414
167,0.077311
168,0.077184
169,0.077828
170,0.076556
171,0.076175
172,0.076383
173,0.076526
174,0.077182
175,0.076444
176,0.075803
177,0.07671
178,0.074915
179,0.074706
180,0.072728
181,0.076313
182,0.075539
183,0.07109
184,0.072501
185,0.073457
186,0.073562
187,0.075977
188,0.07197
189,0.070776
190,0.072215
191,0.07354
192,0.069903
193,0.073989
194,0.072463
195,0.070915
196,0.072672
197,0.070489
198,0.07063
199,0.070289
200,0.069276
201,0.068843
202,0.073989
203,0.069304
204,0.068558
205,0.071797
206,0.069879
207,0.069159
208,0.068205
209,0.069205
210,0.070018
211,0.067923
212,0.071867
213,0.067582
214,0.067131
215,0.071119
216,0.069607
217,0.070771
218,0.06608
219,0.066464
220,0.066624
221,0.068047
222,0.068238
223,0.067878
224,0.069431
225,0.065321
226,0.06978
227,0.067715
228,0.068556
229,0.067546
230,0.065314
231,0.069447
232,0.065579
233,0.067812
234,0.065784
235,0.067009
236,0.065671
237,0.065713
238,0.064938
239,0.066155
240,0.061761
241,0.065406
242,0.064124
243,0.065844
244,0.064583
245,0.062686
246,0.065736
247,0.066293
248,0.066412
249,0.064232
250,0.066295
251,0.064847
252,0.065307
253,0.061715
254,0.063755
255,0.062006
256,0.062097
257,0.062119
258,0.062518
259,0.064823
260,0.063497
261,0.063689
262,0.06223
263,0.062936
264,0.063479
265,0.062203
266,0.063269
267,0.063904
268,0.065822
269,0.059718
270,0.063605
271,0.064286
272,0.064245
273,0.062111
274,0.06042
275,0.061987
276,0.060537
277,0.060188
278,0.06308
279,0.061513
280,0.061046
281,0.063814
282,0.061241
283,0.062111
284,0.060335
285,0.062603
286,0.05893
287,0.062478
288,0.061716
289,0.062226
290,0.062494
291,0.061508
292,0.061131
293,0.062518
294,0.060676
295,0.061628
296,0.059428
297,0.060276
298,0.062734
299,0.059566
300,0.058222
301,0.060973
302,0.060391
303,0.060938
304,0.062949
305,0.06009
306,0.058741
307,0.059263
308,0.060412
309,0.059276
310,0.057997
311,0.06117
312,0.060541
313,0.059644
314,0.061519
315,0.058574
316,0.060124
317,0.058139
318,0.05965
319,0.058372
320,0.059637
321,0.061648
322,0.059172
323,0.05897
324,0.059428
325,0.058399
326,0.058095
327,0.058133
328,0.058175
329,0.057682
330,0.057255
331,0.058719
332,0.058789
333,0.059264
334,0.059845
335,0.060228
336,0.055838
337,0.057918
338,0.056873
339,0.058927
340,0.058088
341,0.056916
342,0.05946
343,0.057195
344,0.056622
345,0.056431
346,0.057961
347,0.057718
348,0.060271
349,0.058153
350,0.058955
351,0.057419
352,0.056096
353,0.05853
354,0.057214
355,0.05828
356,0.05848
357,0.055876
358,0.056269
359,0.056816
360,0.058315
361,0.0574
362,0.05661
363,0.054909
364,0.057815
365,0.054603
366,0.056906
367,0.058129
368,0.055882
369,0.058549
370,0.056164
371,0.05781
372,0.058421
373,0.057732
374,0.05849
375,0.057362
376,0.058201
377,0.05693
378,0.056786
379,0.056515
380,0.057481
381,0.056735
382,0.05528
383,0.055654
384,0.058495
385,0.05619
386,0.05837
387,0.05806
388,0.058174
389,0.058606
390,0.055599
391,0.057472
392,0.05671
393,0.057704
394,0.057226
395,0.05454
396,0.056934
397,0.054341
398,0.056159
399,0.056877
400,0.057537
401,0.055427
402,0.057666
403,0.05487
404,0.055915
405,0.05586
406,0.057427
407,0.056182
408,0.056702
409,0.055912
410,0.054717
411,0.05673
412,0.056205
413,0.055928
414,0.056063
415,0.058998
416,0.05402
417,0.053885
418,0.057068
419,0.053973
420,0.05643
421,0.05809
422,0.055703
423,0.053915
424,0.055433
425,0.057009
426,0.055312
427,0.054772
428,0.054467
429,0.054346
