epoch,bpr_loss
1,0.69346
2,0.685785
3,0.665104
4,0.611035
5,0.505109
6,0.513805
7,0.477514
8,0.449645
9,0.463613
10,0.418949
11,0.410543
12,0.411407
13,0.395021
14,0.37182
15,0.37588
16,0.368197
17,0.349151
18,0.348784
19,0.341923
20,0.343491
21,0.334745
22,0.328051
23,0.329902
24,0.320176
25,0.311958
26,0.295965
27,0.285639
28,0.276689
29,0.265424
30,0.253407
31,0.249786
32,0.245122
33,0.242243
34,0.231201
35,0.230919
36,0.229335
37,0.223805
38,0.222166
39,0.217906
40,0.213465
41,0.214562
42,0.210985
43,0.209207
44,0.204803
45,0.201735
46,0.199301
47,0.196706
48,0.197881
49,0.197797
50,0.189656
51,0.191291
52,0.193566
53,0.184242
54,0.179881
55,0.183316
56,0.178789
57,0.177536
58,0.175116
59,0.175947
60,0.17713
61,0.171697
62,0.170417
63,0.172207
64,0.168269
65,0.163388
66,0.166501
67,0.162828
68,0.164448
69,0.161212
70,0.161774
71,0.154929
72,0.15472
73,0.160763
74,0.156888
75,0.157108
76,0.151597
77,0.151432
78,0.152512
79,0.149901
80,0.14603
81,0.149895
82,0.14727
83,0.146248
84,0.147721
85,0.148385
86,0.145884
87,0.144612
88,0.144567
89,0.141823
90,0.136716
91,0.137077
92,0.138286
93,0.136599
94,0.132316
95,0.129226
96,0.128463
97,0.129222
98,0.12081
99,0.12048
100,0.120481
101,0.12541
102,0.121247
103,0.119241
104,0.116381
105,0.117047
106,0.120609
107,0.117493
108,0.119535
109,0.117105
110,0.112341
111,0.109576
112,0.111704
113,0.111243
114,0.109818
115,0.108945
116,0.10868
117,0.108484
118,0.11389
119,0.106653
120,0.109198
121,0.10851
122,0.106606
123,0.110954
124,0.106701
125,0.10657
126,0.106169
127,0.10386
128,0.105389
129,0.104687
130,0.103933
131,0.101039
132,0.100538
133,0.100795
134,0.105217
135,0.100576
136,0.10067
137,0.098142
138,0.100035
139,0.102666
140,0.101503
141,0.101584
142,0.100782
143,0.099707
144,0.098051
145,0.098137
146,0.093852
147,0.097534
148,0.095349
149,0.097101
150,0.098068
151,0.098417
152,0.09628
153,0.094589
154,0.096446
155,0.095147
156,0.094381
157,0.095909
158,0.093748
159,0.089381
160,0.091355
161,0.090876
162,0.090704
163,0.089837
164,0.089235
165,0.091934
166,0.089738
167,0.090898
168,0.090197
