epoch,bpr_loss
1,0.692511
2,0.672618
3,0.609786
4,0.4995
5,0.56014
6,0.469242
7,0.455966
8,0.471478
9,0.438043
10,0.416186
11,0.423152
12,0.418915
13,0.405529
14,0.395691
15,0.40061
16,0.392258
17,0.3801
18,0.378333
19,0.371422
20,0.371813
21,0.360654
22,0.355476
23,0.352075
24,0.34677
25,0.346238
26,0.344785
27,0.337648
28,0.333068
29,0.329755
30,0.32436
31,0.31239
32,0.309324
33,0.29481
34,0.283006
35,0.276367
36,0.263817
37,0.252546
38,0.245585
39,0.235999
40,0.229096
41,0.226429
42,0.226761
43,0.216839
44,0.211788
45,0.209619
46,0.208441
47,0.199385
48,0.194453
49,0.191712
50,0.188913
51,0.182437
52,0.176187
53,0.177729
54,0.170741
55,0.170291
56,0.166873
57,0.163128
58,0.155617
59,0.15605
60,0.155471
61,0.157831
62,0.151075
63,0.1485
64,0.149222
65,0.145765
66,0.14231
67,0.139552
68,0.139914
69,0.137774
70,0.136125
71,0.131684
72,0.131491
73,0.131865
74,0.129253
75,0.124423
76,0.123919
77,0.124547
78,0.125042
79,0.123892
80,0.119881
81,0.117946
82,0.116541
83,0.115782
84,0.11198
85,0.112633
86,0.112772
87,0.115298
88,0.110987
89,0.109264
90,0.111948
91,0.107923
92,0.103158
93,0.108196
94,0.108507
95,0.104138
96,0.10425
97,0.102278
98,0.098416
99,0.101685
100,0.102928
101,0.099089
102,0.100255
103,0.097745
104,0.100879
105,0.095618
106,0.0956
107,0.097013
108,0.093683
109,0.092352
110,0.091103
111,0.096638
112,0.096222
113,0.09625
114,0.094548
115,0.09474
116,0.092634
117,0.089682
118,0.09075
119,0.092279
120,0.091497
121,0.086818
122,0.090955
123,0.090091
124,0.085405
125,0.08832
126,0.08827
127,0.086506
128,0.088206
129,0.087724
130,0.087964
131,0.085922
132,0.08347
133,0.08379
134,0.09048
135,0.083501
136,0.083972
137,0.082861
138,0.080929
139,0.081536
140,0.084913
141,0.081538
142,0.081263
143,0.078164
144,0.08607
145,0.078629
146,0.079461
147,0.080524
148,0.08236
149,0.081836
150,0.079915
151,0.08132
152,0.080871
153,0.080084
154,0.077658
155,0.074189
156,0.078489
157,0.07857
158,0.076096
159,0.077188
160,0.077169
161,0.076976
162,0.074099
163,0.073995
164,0.07679
165,0.079612
166,0.074725
167,0.077856
168,0.076391
169,0.073593
170,0.074565
171,0.075558
172,0.073368
173,0.077366
174,0.072525
175,0.075364
176,0.078472
177,0.075013
178,0.073493
179,0.075366
180,0.074945
181,0.074687
182,0.074785
183,0.073558
184,0.071959
185,0.07247
186,0.071285
187,0.072872
188,0.071717
189,0.071163
190,0.072127
191,0.070111
192,0.073845
193,0.072239
194,0.072264
195,0.071549
196,0.070678
197,0.072676
198,0.070068
199,0.070517
200,0.072369
201,0.070893
202,0.070994
203,0.070654
204,0.069877
205,0.073664
206,0.071766
207,0.06995
208,0.069092
209,0.068032
210,0.070258
211,0.069568
212,0.071401
213,0.069065
214,0.068708
215,0.070901
216,0.064945
217,0.069229
218,0.068938
219,0.070361
220,0.067174
221,0.066785
222,0.067127
223,0.068867
224,0.066695
225,0.065437
226,0.066629
227,0.066266
228,0.065491
229,0.063806
230,0.065746
231,0.067244
232,0.064644
233,0.066691
234,0.064022
235,0.062668
236,0.062335
237,0.065126
238,0.064725
239,0.066381
240,0.062287
241,0.065855
242,0.063377
243,0.066085
244,0.063867
245,0.064118
246,0.062679
247,0.063835
248,0.063906
249,0.062106
250,0.062089
251,0.061295
252,0.064837
253,0.062241
254,0.062312
255,0.061685
256,0.063271
257,0.065147
258,0.061977
259,0.06192
260,0.061489
261,0.062807
262,0.061369
263,0.060067
264,0.062514
265,0.061976
266,0.06184
267,0.060872
268,0.06303
269,0.060435
270,0.063642
271,0.060357
272,0.059296
273,0.060441
274,0.061682
275,0.060858
276,0.060099
277,0.058114
278,0.062007
279,0.060117
280,0.059768
281,0.057826
282,0.060986
283,0.056997
284,0.060719
285,0.057752
286,0.058388
287,0.059887
288,0.059456
289,0.060369
290,0.058219
291,0.06074
292,0.060267
293,0.058164
294,0.059339
295,0.057438
296,0.060383
297,0.057392
298,0.05832
299,0.060614
300,0.057808
301,0.056261
302,0.058726
303,0.058179
304,0.057302
305,0.05922
306,0.057107
307,0.057523
308,0.058411
309,0.056979
310,0.057029
311,0.057844
312,0.056765
313,0.05713
314,0.059686
315,0.056868
