epoch,bpr_loss
1,0.691457
2,0.670752
3,0.603504
4,0.494101
5,0.570899
6,0.47522
7,0.457337
8,0.484714
9,0.45644
10,0.427441
11,0.41499
12,0.426847
13,0.423146
14,0.409672
15,0.39806
16,0.398314
17,0.396026
18,0.388069
19,0.377109
20,0.379487
21,0.375937
22,0.366781
23,0.359611
24,0.354813
25,0.352484
26,0.352577
27,0.340517
28,0.331945
29,0.336024
30,0.31966
31,0.314527
32,0.301524
33,0.297404
34,0.283936
35,0.274641
36,0.268362
37,0.260537
38,0.258567
39,0.252415
40,0.250532
41,0.24464
42,0.242078
43,0.237774
44,0.231018
45,0.231612
46,0.224217
47,0.222687
48,0.21872
49,0.213819
50,0.209826
51,0.20672
52,0.203847
53,0.204229
54,0.20105
55,0.196915
56,0.196413
57,0.201178
58,0.198547
59,0.194373
60,0.193076
61,0.191978
62,0.183383
63,0.184854
64,0.185391
65,0.177873
66,0.184208
67,0.177152
68,0.170585
69,0.171973
70,0.16856
71,0.16539
72,0.165105
73,0.158268
74,0.15544
75,0.156667
76,0.153457
77,0.1537
78,0.148718
79,0.1503
80,0.149688
81,0.143984
82,0.142249
83,0.144586
84,0.139273
85,0.13914
86,0.137645
87,0.14018
88,0.13209
89,0.131276
90,0.132891
91,0.126049
92,0.131122
93,0.126539
94,0.131024
95,0.130772
96,0.126384
97,0.125239
98,0.124168
99,0.123957
100,0.122892
101,0.117488
102,0.116639
103,0.121432
104,0.124167
105,0.118797
106,0.117351
107,0.116977
108,0.113612
109,0.11649
110,0.114337
111,0.11347
112,0.113126
113,0.116281
114,0.11374
115,0.11088
116,0.111171
117,0.111109
118,0.107381
119,0.107043
120,0.106485
121,0.103578
122,0.103011
123,0.104746
124,0.103046
125,0.102518
126,0.104292
127,0.100457
128,0.103338
129,0.102464
130,0.101281
131,0.101025
132,0.098583
133,0.097626
134,0.09862
135,0.09854
136,0.100106
137,0.09677
138,0.093447
139,0.097462
140,0.095825
141,0.094713
142,0.094616
143,0.09717
144,0.093273
145,0.093367
146,0.093875
147,0.096593
148,0.090377
149,0.091572
150,0.091145
151,0.090757
152,0.092655
153,0.093026
154,0.089823
155,0.092688
156,0.090363
157,0.09095
158,0.08589
159,0.089647
160,0.089798
161,0.086515
162,0.086057
163,0.090666
164,0.087881
165,0.091353
166,0.087875
167,0.087833
168,0.090031
169,0.087724
170,0.086324
171,0.086963
172,0.090176
173,0.086256
174,0.084403
175,0.086641
176,0.085704
177,0.085409
178,0.082489
179,0.08372
180,0.083798
181,0.085181
182,0.086561
183,0.084594
184,0.086694
185,0.081761
186,0.080045
187,0.08286
188,0.080873
189,0.082465
190,0.082305
191,0.080943
192,0.08191
193,0.083222
194,0.084017
195,0.080464
196,0.078135
197,0.082407
198,0.08171
199,0.082199
200,0.079727
201,0.078725
202,0.080953
203,0.079886
204,0.080179
205,0.079001
206,0.075907
207,0.07687
208,0.077237
209,0.076011
210,0.07657
211,0.07485
212,0.077682
213,0.080189
214,0.075689
215,0.073528
216,0.074399
217,0.077202
218,0.076215
219,0.076926
220,0.075528
221,0.074915
222,0.076808
223,0.073772
224,0.074516
225,0.075275
226,0.070731
227,0.074152
228,0.073078
229,0.073106
230,0.073328
231,0.072256
232,0.074632
233,0.073548
234,0.07058
235,0.072529
236,0.069042
237,0.07646
238,0.068872
239,0.070556
240,0.070345
241,0.071321
242,0.070056
243,0.06909
244,0.071083
245,0.070972
246,0.072292
247,0.068482
248,0.070015
249,0.068311
250,0.070113
251,0.067612
252,0.06892
253,0.069431
254,0.069833
255,0.068724
256,0.066538
257,0.068363
258,0.066323
259,0.065997
260,0.068215
261,0.066032
262,0.066832
263,0.065707
264,0.068691
265,0.06663
266,0.065591
267,0.063567
268,0.063397
269,0.065635
270,0.066941
271,0.065051
272,0.062721
273,0.065028
274,0.066215
275,0.065261
276,0.062309
277,0.066692
278,0.06276
279,0.063022
280,0.066827
281,0.059914
282,0.063797
283,0.060913
284,0.063133
285,0.061979
286,0.061211
287,0.063059
288,0.061608
289,0.062574
290,0.061955
291,0.06028
292,0.062542
293,0.061191
294,0.060859
295,0.065045
296,0.059343
297,0.06179
298,0.059137
299,0.063509
300,0.061202
301,0.063196
302,0.060961
303,0.062611
304,0.058515
305,0.058378
306,0.058562
307,0.059333
308,0.060998
309,0.061877
310,0.058982
311,0.058334
312,0.0624
313,0.058704
314,0.060545
315,0.058865
316,0.059341
317,0.059197
318,0.060184
319,0.057478
320,0.059831
321,0.05811
322,0.056866
323,0.058738
324,0.057471
325,0.058828
326,0.057909
327,0.057381
328,0.057079
329,0.058792
330,0.058751
331,0.061624
332,0.057241
333,0.055544
334,0.057471
335,0.057997
336,0.059366
337,0.056232
338,0.060045
339,0.057884
340,0.056292
341,0.05792
342,0.057551
343,0.057527
344,0.058575
345,0.056787
346,0.056481
347,0.058435
348,0.055868
349,0.055985
